"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Intelligent Content Caching Strategy in Autonomous Driving Toward 6G","L. Zhao; H. Li; N. Lin; M. Lin; C. Fan; J. Shi","School of Computer Science, Shenyang Aerospace University, Shenyang, China; School of Computer Science, Shenyang Aerospace University, Shenyang, China; School of Computer Science, Shenyang Aerospace University, Shenyang, China; Digital Fujian Internet-of-Things Laboratory of Environmental Monitoring, Fujian Normal University, Fujian, Fuzhou, China; School of Computer Science, Shenyang Aerospace University, Shenyang, China; School of Computer Science, Shenyang Aerospace University, Shenyang, China",IEEE Transactions on Intelligent Transportation Systems,"11 Jul 2022","2022","23","7","9786","9796","The rapid development of 6G can help to bring autonomous driving closed to the reality. Drivers and passengers will have more time for work and leisure spending in the vehicles, further generating a lot of data requirements. However, edge resources from small base stations are insufficient to match the wide variety of services of the future vehicular networks. Besides, due to the high-speed nature of the vehicles, users have to switch the connections among different base stations, whereas such way will cause external latency during the data request. Therefore, it is vital to enable the local cache of vehicle users to realize the reliable autonomous driving. In this paper, we consider caching the contents in the local cache, small base station, and edge server. In practice, the request preference of some single users may be different from a whole region. To maximize the efficiency of content cache, we design a strategy that uses reinforcement learning algorithm to optimize cache schemes on different devices. The experimental results demonstrate that our strategy can enhance the cache hit ratio by 10%-20% compared with the well-known counterparts.","1558-0016","","10.1109/TITS.2021.3114199","Young and Middle-Aged Science and Technology Innovation Talent Support Plan of Shenyang(grant numbers:RC190026); Natural Science Foundation of Liaoning Province(grant numbers:2020-MS-237); Liaoning Provincial Department of Education Science Foundation(grant numbers:JYT19052); Digit Fujian Internet-of-Things Laboratory of Environmental Monitoring Research Fund, Fujian Normal University(grant numbers:202001); National Natural Science Foundation of China(grant numbers:61872086); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9552606","Mobile edge computing;6G;caching;reinforcement learning;autonomous driving","Servers;Artificial intelligence;6G mobile communication;Autonomous vehicles;Quality of experience;Cloud computing;Switches","","59","","40","IEEE","29 Sep 2021","","","IEEE","IEEE Journals"
"An Intelligent and Private 6G Air Interface Using Physical Layer Security","B. Kelley; I. Ara",The University of Texas at San Antonio; The University of Texas at San Antonio,MILCOM 2022 - 2022 IEEE Military Communications Conference (MILCOM),"24 Jan 2023","2022","","","968","973","This paper lays the foundations for a fundamentally new style of intelligent 6G security that combines deep learning AI/ML with Physical Layer Security. The joint combination of AI and Physical Layer Security is proposed as natively secure privacy layer that conceals sensitive information exchange across the 6G air interface. The framework supports a zero trust model of security for air interface signals connecting the 6G Access Node (AN) to mobile devices. Simulation results for intelligent Physical Layer Security are shown to outperform linear detection models in Rayleigh fading and noise for multiple MIMO antenna sizes and across codebook modulation order.","2155-7586","978-1-6654-8534-0","10.1109/MILCOM55135.2022.10017638","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10017638","Wireless Security;Physical Layer Security;6G Privacy;Confidentiality;Codebook;Precoding Matrix Index;Secret Information;Machine Learning","6G mobile communication;Wireless communication;Adaptation models;Wireless sensor networks;Atmospheric modeling;Simulation;Communication channels","","4","","18","IEEE","24 Jan 2023","","","IEEE","IEEE Conferences"
"Proactive and AoI-Aware Failure Recovery for Stateful NFV-Enabled Zero-Touch 6G Networks: Model-Free DRL Approach","A. Shaghaghi; A. Zakeri; N. Mokari; M. R. Javan; M. Behdadfar; E. A. Jorswieck","School of Engineering, IRIB University, Tehran, Iran; Department of ECE, Tarbiat Modares University, Tehran, Iran; Department of ECE, Tarbiat Modares University, Tehran, Iran; Department of Electrical and Robotics Engineering, Shahrood University of Technology, Shahrud, Iran; School of Engineering, IRIB University, Tehran, Iran; Department of Information Theory and Communication Systems, Technical University of Braunschweig, Braunschweig, Germany",IEEE Transactions on Network and Service Management,"10 Mar 2022","2022","19","1","437","451","In this paper, we propose a Zero-Touch, deep reinforcement learning (DRL)-based Proactive Failure Recovery framework called ZT-PFR for stateful network function virtualization (NFV)-enabled networks. To this end, we formulate a resource-efficient optimization problem minimizing the network cost function including resource cost and wrong decision penalty. As a solution, we propose state-of-the-art DRL-based methods such as soft-actor-critic (SAC) and proximal-policy-optimization (PPO). In addition, to train and test our DRL agents, we propose a novel impending-failure model. Moreover, to keep network status information at an acceptable freshness level for appropriate decision-making, we apply the concept of age of information to strike a balance between the event and scheduling-based monitoring. Several key systems and DRL algorithm design insights for ZT-PFR are drawn from our analysis and simulation results. For example, we use a hybrid neural network, consisting long short-term memory layers in the DRL agent’s structure, to capture impending-failure’s time dependency.","1932-4537","","10.1109/TNSM.2021.3113054","German Research Foundation (DFG)(grant numbers:JO 801/24-1); Iran National Science Foundation (INSF)(grant numbers:96007867); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9539883","Deep reinforcement learning (DRL);soft-actor-critic (SAC);proximal-policy-optimization (PPO);network function virtualization (NFV);proactive failure recovery;service function chaining (SFC);zero-touch networks","Reliability;Synchronization;Software;Delays;Resource management;Monitoring;6G mobile communication","","15","","42","IEEE","16 Sep 2021","","","IEEE","IEEE Journals"
"Cost-Efficient and QoS-Aware User Association and 3D Placement of 6G Aerial Mobile Access Points","E. Catté; M. Sana; M. Maman","CEA-Leti, Universite Grenoble Alpes, Grenoble, France; CEA-Leti, Universite Grenoble Alpes, Grenoble, France; CEA-Leti, Universite Grenoble Alpes, Grenoble, France",2022 Joint European Conference on Networks and Communications & 6G Summit (EuCNC/6G Summit),"8 Jul 2022","2022","","","357","362","6G networks require a flexible infrastructure to dynamically provide ubiquitous network coverage. Mobile Access Points (MAP) deployment is a promising solution. In this paper, we formulate the joint 3D MAP deployment and user association problem over a dynamic network under interference and mobility constraints. First, we propose an iterative algorithm to optimize the deployment of MAPs. Our solution efficiently and quickly determines the number, position and configuration of MAPs for highly dynamic scenarios. MAPs provide appropriate Quality of Service (QoS) connectivity to mobile ground user in mm-wave or sub-6GHz bands and find their optimal positions in a 3D grid. Each MAP also implies an energy cost (e.g. for travel) to be minimized. Once all MAPs deployed, a deep multi-agent reinforcement learning algorithm is proposed to associate multiple users to multiple MAPs under interference constraint. Each user acts as an independent agent that operates in a fully distributed architecture and maximizes the network sum-rate.","2575-4912","978-1-6654-9871-5","10.1109/EuCNC/6GSummit54941.2022.9815572","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9815572","","6G mobile communication;Three-dimensional displays;Costs;Heuristic algorithms;Quality of service;Reinforcement learning;Path planning","","5","","19","IEEE","8 Jul 2022","","","IEEE","IEEE Conferences"
"Deep Learning of Transferable MIMO Channel Modes for 6G V2X Communications","L. Cazzella; D. Tagliaferri; M. Mizmizi; D. Badini; C. Mazzucco; M. Matteucci; U. Spagnolini","Department of Electronics Information and Bioengineering, Politecnico di Milano, Milan, Italy; Department of Electronics Information and Bioengineering, Politecnico di Milano, Milan, Italy; Department of Electronics Information and Bioengineering, Politecnico di Milano, Milan, Italy; Huawei Technologies Italia S.r.l., Milan, Italy; Huawei Technologies Italia S.r.l., Milan, Italy; Department of Electronics Information and Bioengineering, Politecnico di Milano, Milan, Italy; Department of Electronics Information and Bioengineering, Politecnico di Milano, Milan, Italy",IEEE Transactions on Antennas and Propagation,"13 Jun 2022","2022","70","6","4127","4139","In the emerging high mobility vehicle-to-everything (V2X) communications using millimeter wave (mmWave) and sub-THz, multiple-input multiple-output (MIMO) channel estimation is an extremely challenging task. At mmWaves/sub-THz frequencies, MIMO channels exhibit few leading paths in the space-time (ST) domain (i.e., directions or arrival/departure and delays). Algebraic low-rank (LR) channel estimation exploits ST channel sparsity through the computation of position-dependent MIMO channel eigenmodes leveraging recurrent training vehicle passages in the coverage cell. LR requires vehicles’ geographical positions and tens to hundreds of training vehicles’ passages for each position, leading to significant complexity and control signaling overhead. Here, we design a deep-learning (DL)-based LR channel estimation method to infer MIMO channel eigenmodes in V2X urban settings, starting from a single least squares (LS) channel estimate and without needing vehicle’s position information. Numerical results show that the proposed method attains comparable mean squared error (mse) performance as the position-based LR. Moreover, we show that the proposed model can be trained on a reference scenario and be effectively transferred to urban contexts with different ST channel features, providing comparable mse performance without an explicit transfer learning procedure. This result eases the deployment in arbitrary dense urban scenarios.","1558-2221","","10.1109/TAP.2022.3169950","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9765739","6G;channel estimation;deep learning (DL);millimeter-wave (mmWave);multiple-input multiple-output (MIMO);sub-THz;vehicle-to-everything (V2X)","Channel estimation;MIMO communication;Antennas;Vehicle-to-everything;Training;Delays;Hardware","","6","","44","IEEE","29 Apr 2022","","","IEEE","IEEE Journals"
"Holistic Network Virtualization and Pervasive Network Intelligence for 6G","X. Shen; J. Gao; W. Wu; M. Li; C. Zhou; W. Zhuang","Department of Electrical and Computer Engineering, University of Waterloo, Waterloo, ON, Canada; Department of Electrical and Computer Engineering, Marquette University, Milwaukee, WI, USA; Frontier Research Center, Peng Cheng Laboratory, Shenzhen, Guangdong, China; Department of Electrical and Computer Engineering, University of Waterloo, Waterloo, ON, Canada; Department of Electrical and Computer Engineering, University of Waterloo, Waterloo, ON, Canada; Department of Electrical and Computer Engineering, University of Waterloo, Waterloo, ON, Canada",IEEE Communications Surveys & Tutorials,"24 Feb 2022","2022","24","1","1","30","In this tutorial paper, we look into the evolution and prospect of network architecture and propose a novel conceptual architecture for the 6th generation (6G) networks. The proposed architecture has two key elements, i.e., holistic network virtualization and pervasive artificial intelligence (AI). The holistic network virtualization consists of network slicing and digital twin, from the aspects of service provision and service demand, respectively, to incorporate service-centric and user-centric networking. The pervasive network intelligence integrates AI into future networks from the perspectives of networking for AI and AI for networking, respectively. Building on holistic network virtualization and pervasive network intelligence, the proposed architecture can facilitate three types of interplay, i.e., the interplay between digital twin and network slicing paradigms, between model-driven and data-driven methods for network management, and between virtualization and AI, to maximize the flexibility, scalability, adaptivity, and intelligence for 6G networks. We also identify challenges and open issues related to the proposed architecture. By providing our vision, we aim to inspire further discussions and developments on the potential architecture of 6G.","1553-877X","","10.1109/COMST.2021.3135829","Research Grants from the Natural Sciences and Engineering Research Council (NSERC) of Canada; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9651548","6G;network architecture;network virtualization;digital twin;AI for networking;networking for AI","Virtualization;Artificial intelligence;6G mobile communication;Network architecture;Computer architecture;Tutorials;Digital twin","","217","","250","IEEE","15 Dec 2021","","","IEEE","IEEE Journals"
"Softwarized Resource Management and Allocation With Autonomous Awareness for 6G-Enabled Cooperative Intelligent Transportation Systems","H. Cao; S. Garg; G. Kaddoum; S. Singh; M. S. Hossain","Jiangsu Key Laboratory of Wireless Communications, Nanjing University of Posts and Telecommunications, Nanjing, China; Resilient Machine Learning Institute (ReMI), Montreal, Canada; Electrical Engineering Department, École de Technologie Supérieure, Montreal, Canada; Ultra Communications, Montreal, Canada; Research Chair of Pervasive and Mobile Computing, King Saud University, Riyadh, Saudi Arabia",IEEE Transactions on Intelligent Transportation Systems,"6 Dec 2022","2022","23","12","24662","24671","Cooperative intelligent transport system (C-ITS) is one emerging application scenario in 6G. Within the content of 6G, softwarization is the dominant attribute of networks. 6G networks are required to have the intelligence and autonomy attributes, too. With softwarization and autonomy, not only the network capable of flexibly managing softwarized resources can be achieved, but also the network can learn and adapt itself with respect to the dynamic networking environment. However, multiple issues stand in the way of developing 6G networks, requiring to be addressed. In this paper, the softwarized resource management and allocation with autonomy and intelligence awareness in 6G networks for C-ITS application is researched. Firstly, key enabling technologies and problem model of 6G-enabled C-ITS are described. Then, an architecture design enabling to achieve the intelligent and softwarized resource management and allocation per service request, abbreviated as ReMaAl-AutoNet, is proposed. The proposed architecture design, based on reinforcement learning (RL), can realize the intelligent resource management and allocation by undergoing the training. Afterwards, simulations are illustrated to validate the proposed ReMaAl-AutoNet architecture. For instance, the successful ratio of ReMaAl-AutoNet has an advantage of over ten percentages than the direct counterpart without training.","1558-0016","","10.1109/TITS.2022.3209899","Deanship of Scientific Research at King Saud University, Riyadh, Saudi Arabia, through the Vice Deanship of Scientific Research Chairs: Research Chair of Pervasive and Mobile Computing; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9927336","Intelligent transport system;6G networks;reinforcement learning;intelligent and softwarized resource allocation","6G mobile communication;Resource management;Training;Computer architecture;Measurement;Software;Intelligent transportation systems","","18","","32","IEEE","25 Oct 2022","","","IEEE","IEEE Journals"
"The Evolution of Networks and Management in a 6G World: An Inventor’s View","G. M. Karam; M. Gruber; I. Adam; F. Boutigny; Y. Miche; S. Mukherjee","Network Systems and Security Research Lab, Nokia-Bell Labs, Murray Hill, NJ, USA; Network Systems and Security Research Lab, Nokia-Bell Labs, Murray Hill, NJ, USA; Network Systems and Security Research Lab, Nokia-Bell Labs, Murray Hill, NJ, USA; Network Systems and Security Research Lab, Nokia-Bell Labs, Murray Hill, NJ, USA; Network Systems and Security Research Lab, Nokia-Bell Labs, Murray Hill, NJ, USA; Network Systems and Security Research Lab, Nokia-Bell Labs, Murray Hill, NJ, USA",IEEE Transactions on Network and Service Management,"1 Feb 2023","2022","19","4","5395","5407","The onset of the 6G era in telecommunications, touted to launch in 2030, is hoped to serve many masters and deliver an unparalleled improvement in capabilities, applications, intelligence, and indeed liberate human potential. The vision of 6G incorporates new radio frequencies and technologies, the integration of sensing, cognitive methods defining both network functions and their management, and new networking approaches for a broader scope of applications and distribution. The challenges for inventors lies in both physical devices and a substantive improvement in the development of functions implemented by, and managed, with software. The algorithms (including dynamic solutions based on Artificial Intelligence and Machine Learning), protocols, and architecture evolutions will bring together the most advanced software systems ever imagined for telecommunications. Yet, the business of companies building and operating these next generation platforms requires a huge investment, and 6G will exceed all others with its breadth and complexity. This paper outlines one possible timeline of technological impact based on the pace of invention, investment, global context, and the broad goals of 6G. From this, follows a vision of the critical methods in automation, security and networking that we believe will be central to bringing the dream of 6G to a reality.","1932-4537","","10.1109/TNSM.2022.3188200","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9815023","6G;artificial intelligence;distributed systems;intent-based networking;machine learning;network automation;orchestration;network slicing;IoT;security;data privacy;resilience;security monitoring;software supply chain security;intrusion detection","6G mobile communication;5G mobile communication;Investment;Security;Computer architecture;Technological innovation;Costs","","12","","37","CCBYNCND","4 Jul 2022","","","IEEE","IEEE Journals"
"Reinforcement Learning-Empowered Mobile Edge Computing for 6G Edge Intelligence","P. Wei; K. Guo; Y. Li; J. Wang; W. Feng; S. Jin; N. Ge; Y. -C. Liang","Beijing National Research Center for Information Science and Technology, Tsinghua University, Beijing, China; Shanghai Key Laboratory of Multidimensional Information Processing, School of Communications and Electronics Engineering, East China Normal University, Shanghai, China; School of Information Science and Technology, Nantong University, Nantong, China; School of Information Science and Technology, Nantong University, Nantong, China; Beijing National Research Center for Information Science and Technology, Tsinghua University, Beijing, China; National Mobile Communications Research Laboratory, Southeast University, Nanjing, China; Beijing National Research Center for Information Science and Technology, Tsinghua University, Beijing, China; National Key Laboratory on Communications, Center for Intelligent Networking and Communications, University of Electronic Science and Technology of China, Chengdu, China",IEEE Access,"24 Jun 2022","2022","10","","65156","65192","Mobile edge computing (MEC) is considered a novel paradigm for computation-intensive and delay-sensitive tasks in fifth generation (5G) networks and beyond. However, its uncertainty, referred to as dynamic and randomness, from the mobile device, wireless channel, and edge network sides, results in high-dimensional, nonconvex, nonlinear, and NP-hard optimization problems. Thanks to the evolved reinforcement learning (RL), upon iteratively interacting with the dynamic and random environment, its trained agent can intelligently obtain the optimal policy in MEC. Furthermore, its evolved versions, such as deep reinforcement learning (DRL), can achieve higher convergence speed efficiency and learning accuracy based on the parametric approximation for the large-scale state-action space. This paper provides a comprehensive research review on RL-enabled MEC and offers insight for development in this area. More importantly, associated with free mobility, dynamic channels, and distributed services, the MEC challenges that can be solved by different kinds of RL algorithms are identified, followed by how they can be solved by RL solutions in diverse mobile applications. Finally, the open challenges are discussed to provide helpful guidance for future research in RL training and learning MEC.","2169-3536","","10.1109/ACCESS.2022.3183647","National Key Research and Development Program of China(grant numbers:2020YFA0711301); National Natural Science Foundation of China(grant numbers:61941104,61901298,61922049,61801248,61771264); Natural Science Foundation of Tianjin(grant numbers:20JCQNJC00300); Science and Technology Development Fund of Tianjin Education Commission for Higher Education(grant numbers:2018KJ211); Shanghai Municipal Science and Technology Major Project(grant numbers:2018SHZDZX04); Tsinghua University–China Mobile Communications Group Company Ltd. Joint Institute; Natural Science Foundation of Jiangsu Province(grant numbers:BK20180943); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9797722","Mobile edge computing (MEC);network uncertainty;reinforcement learning (RL)","Task analysis;Optimization;Uncertainty;Servers;Ions;Resource management;Multi-access edge computing","","38","","185","CCBY","16 Jun 2022","","","IEEE","IEEE Journals"
"Deep Reinforcement Learning-Based Power Allocation for Rate-Splitting Multiple Access in 6G LEO Satellite Communication System","J. Huang; Y. Yang; L. Yin; D. He; Q. Yan","School of Artificial Intelligence, Beijing University of Posts and Telecommunications, Beijing, China; School of Artificial Intelligence, Beijing University of Posts and Telecommunications, Beijing, China; Department of Electrical and Electronic Engineering, Communications and Signal Processing Group, Imperial College London, London, U.K.; School of Artificial Intelligence, Beijing University of Posts and Telecommunications, Beijing, China; School of Artificial Intelligence, Beijing University of Posts and Telecommunications, Beijing, China",IEEE Wireless Communications Letters,"6 Oct 2022","2022","11","10","2185","2189","Rate-splitting multiple access (RSMA) softly reconciles and decodes the extreme interference by non-orthogonal transmission, which can remarkably solve the spectrum scarcity for future six-generation (6G) low earth orbits (LEO) satellite communication system. In this letter, we investigate the power allocation problem in LEO satellite networks with RSMA mechanism based on the deep reinforcement learning (DRL) technique. Specifically, in order to achieve better RSMA performance, the LEO satellite base station (SBS) has to effectively allocate transmit power to common and private streams, which is very challenging due to the uncertain and limited information of the channel distribution. To solve this problem, a highly-effective proximal policy optimization (PPO) based scheme is further proposed, which enables the LEO SBS to learn an optimal power allocation strategy to maximize the sum rate of the system without knowing any prior information. Simulation results prove that the proposed scheme significantly outperforms the other three baseline schemes in terms of the sum rate metric with low computation complexity.","2162-2345","","10.1109/LWC.2022.3196408","National Natural Science Foundation of China(grant numbers:61801035); CCF-Baidu Open Fund; 2022 BUPT Master Education Project(grant numbers:2022ZY072,2022ZY075); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9850358","Rate-splitting multiple access;LEO satellite communication;deep reinforcement learning;proximal policy optimization (PPO)","Low earth orbit satellites;Resource management;Satellites;Optimization;Precoding;Interference;Approximation algorithms","","35","","13","IEEE","4 Aug 2022","","","IEEE","IEEE Journals"
"IDSM: Intent-Driven Slice Management and Maintenance for 6G RANs","J. Zhang; C. Yang; A. Anpalagan; R. Dong; L. Zhang","School of Telecommmunications Engineering, Xidian University, Xi'an, China; School of Telecommmunications Engineering, Xidian University, Xi'an, China; The Department of Electrical and Computer Engineering, Ryerson University, Toronto, Canada; School of Telecommmunications Engineering, Xidian University, Xi'an, China; School of Telecommmunications Engineering, Xidian University, Xi'an, China",2022 IEEE 22nd International Conference on Communication Technology (ICCT),"27 Mar 2023","2022","","","1244","1249","The next-generation wireless communication networks need to support various vertical industries and emerging use cases, with diverse services making the network architecture increasingly complex. Network slicing enables service-oriented management and maintenance by dividing the infrastructure into multiple logical networks to meet diverse and stringent requirements. However, faced with a large tenant base and personalized slicing requirements, network slice providers should put significant effort to complete the lifecycle management of the slices, which severely hinders the implementation of the large-scale end-to-end sliced network. Intent-driven network (IDN) can be used to reduce the complexity of management and maintenance for 6G Radio Access Networks (RANs) by automating the configuration and operation of managed networks with a high-level abstraction of intent. Therefore, we present the framework of Intent-driven Slice Management and Maintenance for 6G RANs, which is termed as IDSM. Firstly, we describe its architecture, followed by the three key technologies of intent translation, slice generation, and Deep Q Network (DQN) intent maintenance. Finally, OpenAirInterface (OAI) platform and FlexRAN Software-Defined-Network (SDN) controller with DQN are used to demonstrate the presented IDSM.","2576-7828","978-1-6654-7067-4","10.1109/ICCT56141.2022.10073456","National Science Foundation of China(grant numbers:61871454); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10073456","6G;Automated RAN slice management;DQN intent maintenance;FlexRAN controller;IDN","6G mobile communication;Wireless communication;Industries;Costs;Network slicing;Quality of service;Maintenance engineering","","2","","14","IEEE","27 Mar 2023","","","IEEE","IEEE Conferences"
"Eco-Friendly Disaster Evacuation Framework for 6G Connected and Autonomous Vehicular Networks","G. Raja; G. Saravanan","Department of Computer Technology, Anna University, Chennai, NGNLab, India; Department of Computer Technology, Anna University, Chennai, NGNLab, India",IEEE Transactions on Green Communications and Networking,"19 Aug 2022","2022","6","3","1368","1376","Crowd and evacuation management have been active areas of research and study over recent years. Connected Autonomous Vehicles (CAVs) could provide safe and vital life-saving reinforcement when evacuating populations from a large-scale disaster site. However, navigation in disaster-affected environments is vulnerable to the presence of unpredictable moving obstacles. Existing solutions perform optimal route determination while considering the presence of a single rescue vehicle. To optimize path planning and enhance energy efficiency in the presence of a fleet of rescue vehicles and Unmanned Aerial Vehicles (UAVs), multiple sources and target destinations, we propose a Multi-Agent Deep Reinforcement Dijkstra (MADRD) algorithm in a sixth generation (6G) assisted environment to achieve cooperative navigation in the Route Planning Framework. The MADRD algorithm allows vehicles to learn from the experiences and behavior of other CAVs to obtain an optimal path from the source to the affected target site. Route selection and throttle parameters are optimized to achieve efficient fuel consumption, reduced travel time and lower traffic congestion. We simulate the Route Planning Framework on a large-scale real-world road network. The experimental results indicate that MADRD achieves 40% less fuel consumption, 45% higher road throughput and 34% less evacuation time than its state-of-the-art counterparts.","2473-2400","","10.1109/TGCN.2022.3163764","NGNLab, Department of Computer Technology, Anna University, Chennai, India; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9745588","Connected autonomous vehicles;UAV;6G;deep reinforcement learning;multi-agent deep deterministic policy gradient;emergency evacuation;route planning","Planning;Fuels;Roads;Navigation;Adaptation models;Traffic congestion;Reinforcement learning","","9","","25","IEEE","31 Mar 2022","","","IEEE","IEEE Journals"
"SliceBlock: Context-Aware Authentication Handover and Secure Network Slicing Using DAG-Blockchain in Edge-Assisted SDN/NFV-6G Environment","I. H. Abdulqadder; S. Zhou","School of Information and Software Engineering, University of Electronic Science and Technology of China, Chengdu, China; School of Information and Software Engineering, University of Electronic Science and Technology of China, Chengdu, China",IEEE Internet of Things Journal,"7 Sep 2022","2022","9","18","18079","18097","Network slicing in a 6G environment is an important research area in the current years. However, satisfying the demands of network slice requests is a challenging task. Energy-efficient, secure, and Quality of Service (QoS) aware network slicing is important since network slices must share fewer amounts of resources. Further, implementing secure network slicing for software-defined networks (SDNs)/network function virtualization (NFV) is crucial. In this article, we tackle the issues, such as security, QoS, and resource consumption issues through network slicing and load balancing mechanisms in SDN/NFV assisted 6G environments. First, deep network slicing is implemented using generative adversarial network (GAN) for network slicing and management. Based on the slice capacity, slice priority, and QoS demands of network slices, GAN predicts the appropriate slice and links for data transmission. For each slice, the directed acyclic graph (DAG)-based blockchain technology is used in which traditional consensus is replaced by the Proof of Space (PoS) algorithm. A limitation of scalability and high resource consumption in the traditional blockchain is addressed in DAG-blockchain. To improve security, context-based authentication, and secure handover schemes are presented using the Markov decision making (MDM) and weighted product model, respectively. Then, higher load faced at the SDN controllers and switches are addressed by intruder packets classification and packets migration through hybrid neural decision tree (HyDNT) and Hybrid Political optimizer with a Heap-based Optimizer (HPoHO), respectively. To predict the load accurately, environment learning is implemented using the soft actor-critic (SAC) algorithm. Finally, the performance of the proposed SliceBlock model is evaluated.","2327-4662","","10.1109/JIOT.2022.3161838","Sichuan Science and Technology Program(grant numbers:2019YFG0399); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9743334","Blockchain;Proof of Space (PoS);software-defined network (SDN)/network function virtualization (NFV);soft actor-critic (SAC) and supervised learning approaches","5G mobile communication;Security;Handover;Network slicing;6G mobile communication;Authentication;Blockchains","","32","","43","IEEE","25 Mar 2022","","","IEEE","IEEE Journals"
"A Deep-Q Learning Scheme for Secure Spectrum Allocation and Resource Management in 6G Environment","P. Bhattacharya; F. Patel; A. Alabdulatif; R. Gupta; S. Tanwar; N. Kumar; R. Sharma","Department of Computer Science and Engineering, Institute of Technology, Nirma University, Ahmedabad, India; Department of Computer Science and Engineering, Institute of Technology, Nirma University, Ahmedabad, India; Department of Computer Science, College of Computer, Qassim University, Buraydah, Saudi Arabia; Department of Computer Science and Engineering, Institute of Technology, Nirma University, Ahmedabad, India; Department of Computer Science and Engineering, Institute of Technology, Nirma University, Ahmedabad, India; Department of Computer Science Engineering, Thapar Institute of Engineering and Technology, Deemed to be University, Patiala, India; Centre for Inter-Disciplinary Research and Innovation, University of Petroleum and Energy Studies, Dehradun, India",IEEE Transactions on Network and Service Management,"1 Feb 2023","2022","19","4","4989","5005","In this paper, we propose a dynamic spectrum allocation (DSA) scheme DeepBlocks at the backdrop of sixth-generation (6G) communication networks that address the challenges of fixed spectrum allocations (FSA). The scheme exploits the advantages of deep-Q-network (DQN) and minimizes the search state explosion through a reward-penalty framework. A dynamic allocation of unallocated resource blocks (RBs) to mobile units (MUs) is carried out and once the allocation of RBs is complete, we integrate blockchain (BC) to record the transactional ledgers. The resource usage of MUs is recorded through smart contracts (SCs). We model the proposed scheme as a convex optimization problem, and subproblems are decomposed into a Pareto-optimal solution via Techebyecheff decomposition. In the simulation, we compare our scheme against FSA, and fifth-generation (5G) based DSA schemes like reinforcement learning (RL), deep neural networks (DNN)-based, and duelling DQN based schemes. The comparative analysis of 6G-DQN is modeled in terms of reward formulation, scalability of 6G-DQN-assisted DSA, and profit scenarios of BC-based allocation through intelligent channel control. The scheme proposes significant findings, with the best fit learning rate of 0.0001, and takes 500 episodes to converge to 60 total resource blocks. The servicing latency of the scheme is 272.4 ms, compared to 2010 ms in the duelling DQN approach. In spectrum allocation, an improvement of 26.32% is observed against non-DQN approaches, and 13.57% in the fairness parameter for spectrum allocation due to BC inclusion. The findings present the scheme efficacy for DSA over the aforementioned conventional approaches.","1932-4537","","10.1109/TNSM.2022.3186725","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9810019","6G;blockchain;deep-Q learning;spectrum allocation","Resource management;6G mobile communication;5G mobile communication;Artificial intelligence;Dynamic scheduling;Computational modeling;Visible light communication","","16","","38","IEEE","28 Jun 2022","","","IEEE","IEEE Journals"
