"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Toward an Open, Intelligent, and End-to-End Architectural Framework for Network Slicing in 6G Communication Systems","M. A. Habibi; B. Han; A. Fellan; W. Jiang; A. G. Sánchez; I. L. Pavon; A. Boubendir; H. D. Schotten","Department of Electrical and Computer Engineering, Division of Wireless Communications and Radio Navigation, Rheinland-Pfälzische Technische Universität, Kaiserslautern, Germany; Department of Electrical and Computer Engineering, Division of Wireless Communications and Radio Navigation, Rheinland-Pfälzische Technische Universität, Kaiserslautern, Germany; Department of Electrical and Computer Engineering, Division of Wireless Communications and Radio Navigation, Rheinland-Pfälzische Technische Universität, Kaiserslautern, Germany; Intelligent Networking Research Group, German Research Center for Artificial Intelligence, Kaiserslautern, Germany; Research and Innovation Department, ATOS Spain, Madrid, Spain; Research and Innovation Department, ATOS Spain, Madrid, Spain; Network Architecture and Automation Department, Orange Labs Networks, Issy-les-Moulineaux, France; Department of Electrical and Computer Engineering, Division of Wireless Communications and Radio Navigation, Rheinland-Pfälzische Technische Universität, Kaiserslautern, Germany",IEEE Open Journal of the Communications Society,"4 Aug 2023","2023","4","","1615","1658","The definition of the fundamental concepts and the design of the architectural framework for network slicing in fifth-generation communication systems have been successfully concluded; the standardization activities are almost over; and the commercial deployment has already commenced worldwide. To compete for digital supremacy and to be seen as front-runners in the international technological race, researchers from various regions and countries have begun exploring the technical requirements, envisioning potential applications, identifying innovative enablers, developing testbeds for the preliminary validation of several terrestrial and non-terrestrial technologies, and conceptualizing the architectural design for the next generation of mobile communication systems – the sixth-generation (6G) – aiming to connect the human, physical, and digital worlds with a high level of intelligence and openness for the 2030s. In support of such an ambitious vision, this article extends the end-to-end network slicing concepts, methods, solutions, and functioning architectures towards 6G. To this intent, the study first presents several decisive motivating trends behind such an extension of network slicing in order to make forthcoming mobile networks fully slicing-aware. Following that, the paper attempts to highlight the intelligentization of a number of key enabling technologies that will bring a renaissance to network slicing in the next decade. It then proposes a unified architectural framework and its principal building blocks in several layers, paving the way for the implementation of an open and intelligent network and network slicing in 6G. The proposed architectural solution harmonizes the most recent specifications of the relevant de jure and de facto standards development organizations in their applicable layers with the aim of architecting a pre-standard-compliant and preliminary framework for slicing the 6G network. Finally, the article is intended to spur interest and lay the groundwork for further investigations and subsequent research and development by highlighting a number of open research challenges and directions in this flourishing field.","2644-125X","","10.1109/OJCOMS.2023.3294445","Horizon 2020 Research and Innovation Program of the European Union through Hexa-X(grant numbers:101015956); Hexa-X-II(grant numbers:101095759); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10178010","6G;automation;cloudification;end-to-end architecture;intelligentization;intelligent networks;intelligent network slice;management and orchestration;mobile communication systems;network architecture;network exposure;network slicing;network slice;openness;open network;open network slice;softwarization;standardization;standards;virtualization","6G mobile communication;Network slicing;Computer architecture;Automation;Optimization;Industries;Next generation networking","","26","","145","CCBY","11 Jul 2023","","","IEEE","IEEE Journals"
"Orchestration Procedures for the Network Intelligence Stratum in 6G Networks","L. E. Chatzieleftheriou; M. Gramaglia; M. Camelo; A. Garcia-Saavedra; E. Kosmatos; M. Gucciardo; P. Soto; G. Iosifidis; L. Fuentes; G. Garcia-Aviles; A. Lutu; G. Baldoni; M. Fiore",IMDEA Networks Institute and University Carlos III de Madrid (UC3M); UC3M; University of Antwerp - imec; NEC Laboratories Europe; WINGS ICT Solutions; IMDEA Networks Institute; University of Antwerp - imec; Technical University of Delft; University of Malaga; i2CAT Foundation; Telefonica Research; Zettascale Technology; IMDEA Networks Institute,2023 Joint European Conference on Networks and Communications & 6G Summit (EuCNC/6G Summit),"26 Jul 2023","2023","","","347","352","The quest for autonomous mobile networks introdu-ces the need for fully native support for Network Intelligence (NI) algorithms, typically based on Artificial Intelligence tools like Machine Learning, which shall be gathered into a NI stratum. The NI stratum is responsible for the full automation of the NI operation in the network, including the management of the life-cycle of NI algorithms, in a way that is synergic with traditional network management and orchestration framework. In this regard, the NI stratum must accommodate the unique requirements of NI algorithms, which differ from the ones of, e.g., virtual network functions, and thus plays a critical role in the native integration of NI into current network architectures. In this paper, we leverage the recently proposed concept of Network Intelligence Orchestrator (NIO) to (i) define the specific requirements of NI algorithms, and (ii) discuss the procedures that shall be supported by an NIO sitting in the NI stratum to effectively manage NI algorithms. We then (iii) introduce a reference implementation of the NIO defined above using cloud-native open-source tools.","2575-4912","979-8-3503-1102-0","10.1109/EuCNC/6GSummit58263.2023.10188297","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10188297","Network Intelligence;Network Intelligence Or-chestration;Intelligence Plane","6G mobile communication;Cloud computing;Machine learning algorithms;Automation;Buildings;Machine learning;Network architecture","","3","","15","IEEE","26 Jul 2023","","","IEEE","IEEE Conferences"
"The Cost of Learning: Efficiency vs. Efficacy of Learning-Based RRM for 6G","S. Lahmer; F. Chiariotti; A. Zanella","Department of Information Engineering, University of Padova, Padova, Italy; Department of Information Engineering, University of Padova, Padova, Italy; Department of Information Engineering, University of Padova, Padova, Italy",ICC 2023 - IEEE International Conference on Communications,"23 Oct 2023","2023","","","5166","5172","In the past few years, Deep Reinforcement Learning (DRL) has become a valuable solution to automatically learn efficient resource management strategies in complex networks. In many scenarios, the learning task is performed in the Cloud, while experience samples are generated directly by edge nodes or users. Therefore, the learning task involves some data exchange which, in turn, subtracts a certain amount of transmission resources from the system. This creates a friction between the need to speed up convergence towards an effective strategy, which requires the allocation of resources to transmit learning samples, and the need to maximize the amount of resources used for data plane communication, maximizing users' Quality of Service (QoS), which requires the learning process to be efficient, i.e., minimize its overhead. In this paper, we investigate this trade-off and propose a dynamic balancing strategy between the learning and data planes, which allows the centralized learning agent to quickly converge to an efficient resource allocation strategy, while minimizing the impact on QoS. Simulation results show that the proposed method outperforms static allocation methods, converging to the optimal policy (i.e., maximum efficacy and minimum overhead of the learning plane) in the long run.","1938-1883","978-1-5386-7462-8","10.1109/ICC45041.2023.10279135","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10279135","Resource allocation;Reinforcement learning;Cost of learning;Edge networking;Network slicing","Deep learning;Costs;Simulation;Friction;Quality of service;Reinforcement learning;Dynamic scheduling","","1","","12","IEEE","23 Oct 2023","","","IEEE","IEEE Conferences"
"Estimation of Correlated Channels in Reconfigurable Intelligent Surfaces-Enabled 6G Networks","S. A. Colak; M. Basaran; N. A. Bastug; N. Calik; E. Basar; L. Durak-Ata","Department of Electronics and Communication Engineering, Kocaeli University, Kocaeli, Turkey; 6GEN Lab., Next-Generation R&D, Network Technologies, Turkcell, Istanbul, Turkey; Information and Communications Research Group, Istanbul Technical University, Istanbul, Turkey; Biomedical Engineering, Istanbul Medeniyet University, Istanbul, Turkey; Department of Electrical and Electronics Engineering, Koc University, Istanbul, Turkey; Information and Communications Research Group, Istanbul Technical University, Istanbul, Turkey",2023 IEEE International Black Sea Conference on Communications and Networking (BlackSeaCom),"6 Nov 2023","2023","","","96","101","Reconfigurable intelligent surfaces (RIS) are one of the possible candidate technologies for 6th generation (6G) wireless communications owing to their robustness against weak channel conditions. They allow using of an additional reflecting surface to assist the information transmission between the base station (BS) and user equipments (UEs) to improve the communication system performance resulting in a more favorable communication environment. In this paper, an overall perspective for RIS-enabled channel estimation is presented where the channels are modeled as correlated (i.e., as the realistic case) due to the spatial deployment of transceiver antennas. Accordingly, two main channel estimation approaches are considered to determine the performance of the overall RIS-enabled wireless communication. These approaches include i) least squares-based conventional estimation for the effective channel consisting of a direct channel and RIS-assisted cascaded channel and ii) deep learning (DL)-aided estimation. Computer simulation re-sults show that the channel estimation performance improves as the channel correlation coefficient increases and bit error rate performance enhances when the number of RIS elements increases. The presented framework is important in the overall evaluation of the channel estimation performance of RIS-enabled 6G communication systems.","","979-8-3503-3782-2","10.1109/BlackSeaCom58138.2023.10299741","The Scientific and Technological Research Council of Turkey (TUBITAK)(grant numbers:120E307); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10299741","6G;bit-error-rate;channel estimation;deep-learning;least-squares","6G mobile communication;Wireless communication;Sea surface;System performance;Bit error rate;Channel estimation;Estimation","","","","22","IEEE","6 Nov 2023","","","IEEE","IEEE Conferences"
"Energy-efficient Resource Allocation for the 6G Computing Network Based on Deep Reinforcement Learning","Y. Leng; K. Cui; J. Liu; Y. Liu; Y. Gao; Q. Wang; H. Yang","School of Information and Communication Engineering, Beijing University of Posts and Telecommunications, Beijing, China; School of Information and Communication Engineering, Beijing University of Posts and Telecommunications, Beijing, China; School of Information and Communication Engineering, Beijing University of Posts and Telecommunications, Beijing, China; School of Information and Communication Engineering, Beijing University of Posts and Telecommunications, Beijing, China; School of Information and Communication Engineering, Beijing University of Posts and Telecommunications, Beijing, China; Future Research Lab, China Mobile Research Institute, Beijing, China; School of Information and Communication Engineering, Beijing University of Posts and Telecommunications, Beijing, China",2023 IEEE International Conference on Communications Workshops (ICC Workshops),"23 Oct 2023","2023","","","631","636","Based on native-AI, the 6G wireless network has the ability to handle higher-level and time-sensitive tasks, which leads to difficulties in efficient resource allocation. In this paper, the deep reinforcement learning is used to optimize system energy consumption and service quality by training joint allocation model of communication resources and computing resources. Firstly, a two-tier heterogeneous network of control base stations and data base stations is modeled considering computing power. Then, an intelligent resource allocation strategy is proposed that base stations coordinate communication and computing resources. Finally, DDPG, COMA, and MAPPO are conducted in a native-AI simulation platform for the task. The results show that native-AI architecture is benefit for auto-optimized network, multi-agent has better global control than single-agent, and MAPPO has superior trade-off in energy consumption and service quality. Compared with DDPG, MAPPO reduces average service delay and system energy consumption by 15.60% and 43.8% respectively.","2694-2941","979-8-3503-3307-7","10.1109/ICCWorkshops57953.2023.10283482","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10283482","Native-AI;computing resources;resource allocation;deep reinforcement learning;multi-agent;6G","6G mobile communication;Deep learning;Energy consumption;Base stations;Computational modeling;Conferences;Reinforcement learning","","","","15","IEEE","23 Oct 2023","","","IEEE","IEEE Conferences"
"A DRL Enhanced Caching Based on Age of Information for 6G Mobile Edge Computation","Y. Liu; C. Wang; Y. Shi; D. Deng; T. Ma; W. Wang","School of Electronic Engineering, Beijing University of Posts and Telecommunications, Beijing, China; School of Electronic Engineering, Beijing University of Posts and Telecommunications, Beijing, China; School of Electronic Engineering, Beijing University of Posts and Telecommunications, Beijing, China; School of Electronic Engineering, Beijing University of Posts and Telecommunications, Beijing, China; School of Electronic Engineering, Beijing University of Posts and Telecommunications, Beijing, China; School of Electronic Engineering, Beijing University of Posts and Telecommunications, Beijing, China",2023 IEEE International Symposium on Broadband Multimedia Systems and Broadcasting (BMSB),"16 Aug 2023","2023","","","1","6","the advancement of 6G commercial use, a large number of new applications that rely on high speed and low latency have emerged, e.g., Mixed Reality (MR). Considering the transmission of service content from the central cloud to the MR device will bring great delay and energy consumption, the Mobile Edge Computing (MEC) technology has been introduced. It can reduce latency and energy consumption by caching the user’s pre-rendered environment frames on the MEC server. With the limited cache resources on the MEC server, a content caching scheme based deep reinforcement learning (DRL) method was proposed to make caching decisions. Then, a new utility function was proposed to measure the performance of the caching scheme, and the proposed scheme was simulated and verified.","2155-5052","979-8-3503-2152-4","10.1109/BMSB58369.2023.10211109","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10211109","Mobile Edge Computing;Mixed Reality;Content Caching;Deep Reinforcement Learning","6G mobile communication;Energy consumption;Costs;Multi-access edge computing;Memory management;Mixed reality;Virtual reality","","","","26","IEEE","16 Aug 2023","","","IEEE","IEEE Conferences"
"Advanced Learning Schemes for Metaverse Applications in B5G/6G Networks","S. Hashima; M. M. Fouda; K. Hatano; E. Takimoto","Computational Learning Theory Team, RIKEN-AIP, Fukuoka, Japan; Department of Electrical and Computer Engineering, Idaho State University, Pocatello, ID, USA; Computational Learning Theory Team, RIKEN-AIP, Fukuoka, Japan; Department of Informatics, Kyushu University, Fukuoka, Japan","2023 IEEE International Conference on Metaverse Computing, Networking and Applications (MetaCom)","6 Oct 2023","2023","","","799","804","The metaverse, a virtual world where various users can jointly/independently interact with digital objects seamlessly, is expected to be a key application area in beyond fifth generation (B5G)/ six-generation (6G) networks. However, the metaverse design poses several challenges, such as efficient usage of limited resources and the provision of high-quality user experiences. In this paper, we recommend advanced machine learning techniques such as multi-armed bandits (MABs), federated learning (FL), meta-learning, etc., to address these challenges. We illustrate the evaluability of these techniques with two specific use cases: resource allocation for virtual reality (VR) applications and personalized content delivery in the metaverse.","","979-8-3503-3333-6","10.1109/MetaCom57706.2023.00150","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10271888","B5G;6G;Metaverse;Multiarmed bandits; virtual reality;federated learning","Metalearning;6G mobile communication;Metaverse;Federated learning;Virtual reality;User experience;Resource management","","2","","29","IEEE","6 Oct 2023","","","IEEE","IEEE Conferences"
"Enabling Innovation in Maritime Ports and the Need of the 6G Candidate Technologies: 5G-LOGINNOV Showcase","E. Catana; P. Basaras; R. Willenbrock","ERTICO-ITS Europe, Brussels, Belgium; Institute of Communication and Computer Systems (ICCS), Athens, Greece; T-Systems International GMBH, Leinfelden-Echterdingen, Germany",2023 IEEE 9th World Forum on Internet of Things (WF-IoT),"30 May 2024","2023","","","1","5","5G-LOGINNOV is the best example about how to design an innovative framework addressing integration and validation of CAD/CAM technologies related to the industry 4.0 and ports domains by creating new opportunities for LOGistics value chain INNOVation. This paper is based on the experience of the European project 5G-LOGINOV presents a selection of future 6G candidates technologies and describes them in terms of their applicability in the maritime port transport sector and their implementation in two Living Labs. 5G-LOGINNOV will support the port application case by implementing 5G technological blocks, including new generation of 5G terminals notably for future Connected and Automated Mobility, new types of Internet of Things 5G devices, data analytics, next generation traffic management and emerging 5G networks, for city ports to handle upcoming and future capacity, traffic, efficiency and environmental challenges.","2768-1734","979-8-3503-1161-7","10.1109/WF-IoT58464.2023.10539520","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10539520","6G;maritime ports;vision;safety;sustainability;optimization","6G mobile communication;Technological innovation;Data analysis;5G mobile communication;Urban areas;Europe;Seaports","","","","7","IEEE","30 May 2024","","","IEEE","IEEE Conferences"
"Joint Explainability and Sensitivity-Aware Federated Deep Learning for Transparent 6G RAN Slicing","S. Roy; F. Rezazadeh; H. Chergui; C. Verikoukis","Telecommunications Technological Center of Catalonia (CTTC), Barcelona, Spain; Telecommunications Technological Center of Catalonia (CTTC), Barcelona, Spain; i2CAT Foundation, Barcelona, Spain; University of Patras, Greece",ICC 2023 - IEEE International Conference on Communications,"23 Oct 2023","2023","","","1238","1243","In recent years, wireless networks are evolving complex, which upsurges the use of zero-touch artificial intelligence (AI)-driven network automation within the telecommunication industry. In particular, network slicing, the most promising technology beyond 5G, would embrace AI models to manage the complex communication network. Besides, it is also essential to build the trustworthiness of the AI black boxes in actual deployment when AI makes complex resource management and anomaly detection. Inspired by closed-loop automation and Explainable Artificial intelligence (XAI), we design an Explainable Federated deep learning (FDL) model to predict per-slice RAN dropped traffic probability while jointly considering the sensitivity and explainability-aware metrics as constraints in such non- IID setup. In precise, we quantitatively validate the faithfulness of the explanations via the so-called attribution-based log-odds metric that is included as a constraint in the run-time FL optimization task. Simulation results confirm its superiority over an unconstrained integrated-gradient (IG) post-hoc FDL baseline.","1938-1883","978-1-5386-7462-8","10.1109/ICC45041.2023.10279790","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10279790","6G;classification;FL;game theory;proxy- Lagrangian;SLA;stochastic policy;traffic drop;XAI;ZSM","6G mobile communication;Deep learning;Sensitivity;Automation;Wireless networks;Simulation;Telecommunication network reliability","","6","","27","IEEE","23 Oct 2023","","","IEEE","IEEE Conferences"
"Sustainability in 6G Networks: Vision and Directions","I. Ahmad; A. Mämmelä; M. M. Mowla; A. Flizikowski; M. A. B. Abbasi; D. Zelenchuk; M. Sinaie","VTT Technical Research Centre of Finland, Finland; VTT Technical Research Centre of Finland, Finland; IS-Wireless, Piaseczno, Poland; IS-Wireless, Piaseczno, Poland; Queen’s University Belfast, Belfast, UK; Queen’s University Belfast, Belfast, UK; Nokia, Espoo, Finland",2023 IEEE Conference on Standards for Communications and Networking (CSCN),"4 Mar 2024","2023","","","202","208","In this paper, we present a vision of sustainable sixth generation (6G) networks. Sustainability has become inevitable due to the strain on natural resources including materials and energy and increase in greenhouse emissions. The energy consumption and the resulting carbon emissions into the environment will be a serious concern. We cannot expect that the present exponential development will continue because of fundamental limits of nature. We first present a brief summary of system-level principles for future networks. Intelligence will be implemented using feedback loops that should be almost isolated from each other implying loose coupling and fast convergence. We next focus on sustainability challenges, including network management, network security, and network hardware. Several approaches and algorithms are highlighted for the goal-directed distributed network management perspectives of 6G sustainability. Resource consumption in network security can be minimized with enabling sleep mode in idle times, moving towards software-based security functions instead of hardware-based systems, and rethinking of encryption techniques in view of sustainability through code optimization and load fragmentation. High-efficiency antennas can incorporate biodegradable materials to build sustainable network hardware. We also introduce a new research thrust for total control of electromagnetic waves by the modular metasurface antennas making sustainable 6G radio coverage possible in various communication scenarios, e.g., small cell base stations and holographic radio coverage areas.","2644-3252","979-8-3503-9538-9","10.1109/CSCN60443.2023.10453200","Department for the Economy; Business Finland; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10453200","6G;loose coupling;sustainable network management;sustainable security;and sustainable hardware","6G mobile communication;Feedback loop;Network security;Metasurfaces;Hardware;Sustainable development;Antennas","","1","","17","IEEE","4 Mar 2024","","","IEEE","IEEE Conferences"
"Learning-Aided Demand-Driven Elastic Architecture for 6G & Beyond","S. K. Kasi; U. Sajid Hashmi; S. Ekin; A. Imran","AI4Networks Research Center, Electrical & Computer Engineering, University of Oklahoma, USA; Electrical Engineering & Computer Science, National University of Sciences & Technology, Pakistan; Electrical & Computer Engineering, Texas A&M University, USA; AI4Networks Research Center, Electrical & Computer Engineering, University of Oklahoma, USA",2023 IEEE 97th Vehicular Technology Conference (VTC2023-Spring),"14 Aug 2023","2023","","","1","6","With highly heterogeneous application requirements, 6G and beyond cellular networks are expected to be demand-driven, elastic, user-centric, and capable of supporting multiple services. A redesign of the one-size-fits-all cellular architecture is needed to support heterogeneous application needs. This paper addresses this need by proposing an intelligent, demand-driven, elastic user-centric cloud radio access network (UCRAN) architecture capable of providing services to a diverse set of use cases ranging from augmented/virtual reality to high-speed rails to industrial robots to E-health applications, and more. The proposed framework leverages deep reinforcement learning to adjust the size of a user-centered virtual cell based on each application’s heterogeneous throughput and latency requirements. Finally, numerical results are presented to validate the convergence and network adaptability of the proposed approach against the brute-force method.","2577-2465","979-8-3503-1114-3","10.1109/VTC2023-Spring57618.2023.10200531","National Science Foundation; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10200531","User-centric;elasticity;demand-driven;deep reinforcement learning;spectral and energy efficiency","Cellular networks;6G mobile communication;Vehicular and wireless technologies;Microprocessors;Computer architecture;Quality of service;Reinforcement learning","","","","13","IEEE","14 Aug 2023","","","IEEE","IEEE Conferences"
"Co-Scheduling of Radio and Computing Resources for Resource-Efficient Latency Guarantee in 6G","S. Jin; S. Kim; K. Lee","Dept. of Electrical and Computer Engineering, Seoul National University, Republic of Korea; Dept. of Electrical and Computer Engineering, Seoul National University, Republic of Korea; Dept. of Electrical and Computer Engineering, Seoul National University, Republic of Korea",2023 IEEE 12th International Conference on Cloud Networking (CloudNet),"9 Apr 2024","2023","","","472","476","Next-generation cellular networks promise to deliver immersive experiences to mobile users by seamlessly blending the virtual and physical worlds with their on-premises computing capabilities, namely connected computing capability. Critical to this promise is keeping service latency over the network consistent and low. While tremendous efforts have been made to reduce latency in networking and computing separately using various techniques such as network slicing, resource reservation, prioritization, and computation acceleration, we find that this disjointed latency management introduces non-negligible resource inefficiencies in both networking and computing, which are expected to worsen as services become more time-critical and their quality demands become heterogeneous. To address this issue, in this work, we propose a reference connected computing service model that can accommodate a variety of immersive services, and analyze how the latency components therein are intertwined. Finally, we propose a joint resource orchestration framework that can trade network resources for computing resources to minimize the total cost of operation.","2771-5663","979-8-3503-1306-2","10.1109/CloudNet59005.2023.10490036","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10490036","","Cellular networks;Costs;Processor scheduling;Network slicing;Computational modeling;Mobile handsets;Time factors","","","","23","IEEE","9 Apr 2024","","","IEEE","IEEE Conferences"
"Hybrid Radio Resource Management for 6G Subnetwork Crowds","G. Berardinelli; R. Adeogun","Aalborg University, Denmark; Aalborg University, Denmark",IEEE Communications Magazine,"19 Jun 2023","2023","61","6","148","154","In-X subnetworks are expected to be located at the very edge of the 6G ‘network of networks’ and provide localized wireless connectivity for in-vehicle, in-robot, in-body communication. By nature in-X subnetworks can lead to dense crowds, calling for efficient radio resource management techniques. In this article, we introduce a hybrid radio resource management framework where the decision capabilities can either happen at a global agent operating on an umbrella 6G network, or locally at each subnetwork, depending on the quality of the backhaul link, the crowd density and the local spectrum sensing capabilities. We present a possible application of the proposed framework for the problem of radio channel selection in a dense crowd. Possible research directions leveraging the proposed framework are also described.","1558-1896","","10.1109/MCOM.001.2200360","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10038810","","6G mobile communication;Resource management;Backhaul networks;Sensors;Interference;OFDM;Batteries","","7","","15","IEEE","7 Feb 2023","","","IEEE","IEEE Magazines"
"Blockchain, NFT, Federated Learning and Model Cards enabled UAV Surveillance System for 5G/6G Network Sliced Environment","E. Bandara; S. Shetty; P. Foytik; A. Rahman; R. Mukkamala; X. Liang; N. Sahabandu","Old Dominion University, Norfolk, VA, USA; Old Dominion University, Norfolk, VA, USA; Old Dominion University, Norfolk, VA, USA; Deloitte & Touche LLP; Old Dominion University, Norfolk, VA, USA; Florida International University, Miami, FL, USA; GoodLife X","2023 International Symposium on Networks, Computers and Communications (ISNCC)","27 Nov 2023","2023","","","1","8","In recent years, the use of UAVs has expanded to various applications such as surveillance, disaster response, agriculture, and delivery. However, traditional UAV monitoring systems rely on direct communication between the UAV and the ground pilot, which has several limitations such as limited range, poor reliability, and susceptibility to interference. To overcome these limitations, there has been significant interest in integrating UAVs into cellular networks such as 5G/6G network slicing. The flexibility of network slicing allows UAVs to operate on different slices based on their communication needs, which can improve their performance and efficiency. However, integrating UAVs into network slicing also poses several challenges, such as managing communication and permissions of UAVs and base stations, access control of UAVs, and identity management of UAVs. To address these challenges, we propose a blockchain, Non-Fungible Token(NFT), Federated Learning(FL), and Zero-Trust(ZT) security-enabled UAV monitoring platform for 5G/6G network sliced environments. We propose a novel approach in which UAVs are represented as NFT tokens within the platform. This innovative representation allows for enhanced security and trust in the system, aligning with the principles of the Zero-Trust security model, which assumes no implicit trust in any network component or user. Furthermore, we propose a FL system that operates on top of the blockchain, which can analyze data from multiple UAVs across different network slices. Our proposed FL system uses coordinator-less models, which eliminates the attacks of a centralized coordinator. As a use case, we consider a scenario where our proposed system detects anomaly communications of UAVs and identifies attack surfaces via analyzing network traffic data of UAVs using FL. The 5G system testbed implemented with FreedomFi 5G gateway and Indoor Radio Cell.","2768-0940","979-8-3503-3559-0","10.1109/ISNCC58260.2023.10323641","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10323641","Blockchain;Federated Learning;5G;6G;Zero-Trust Security;UAV;Network Slicing","5G mobile communication;Indoor radio communication;Network slicing;Surveillance;Telecommunication traffic;Interference;Logic gates","","","","36","IEEE","27 Nov 2023","","","IEEE","IEEE Conferences"
"How Organic Networking meets 6G Campus Network Management Challenges","M. -I. Corici; F. Eichhorn; V. Gowtham; T. Magedanz; E. -R. Modroiu; F. Schreiner","Software-based Networks (NGNI), Fraunhofer FOKUS, Berlin, Germany; Software-based Networks (NGNI), Fraunhofer FOKUS, Berlin, Germany; Software-based Networks (NGNI), Fraunhofer FOKUS, Berlin, Germany; Software-based Networks (NGNI), Fraunhofer FOKUS, Berlin, Germany; Next Generation Networks (AV), Technische Universität Berlin, Germany; Software-based Networks (NGNI), Fraunhofer FOKUS, Berlin, Germany","2023 26th Conference on Innovation in Clouds, Internet and Networks and Workshops (ICIN)","22 Mar 2023","2023","","","169","173","By comprehending the requirements of 6G network management systems and by anticipating how current network management trends need to evolve, this work sets the floor and provides an overview and architecture for AI-/ML- and Intent-based organic network management. The commonalities of current visions of upcoming 6G networks, currently foreseen technologies to be utilized within 6G, anticipated network performance parameters, targeted 6G use cases and deployment types are analyzed. Candidate technologies that have the potential of meeting the discussed network management challenges, are identified. We provide an overview of how AI/ML is already used for autonomic network management and how Intent-based Networking provides the required means for improved administration and multi-factorial network optimizations. Next, the AI/ML and Intent-based organic network management is introduced, and an overview of its capabilities provided. Finally, we present an organic network management reference implementation.","2472-8144","979-8-3503-9804-5","10.1109/ICIN56760.2023.10073499","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10073499","6G;Network Management;Autonomic NetworkManagement;AI-/ML-based Network Automation;Intent-based Networking;Organic Networking","6G mobile communication;Technological innovation;Cloud computing;Automation;Conferences;Market research;Optimization","","5","","26","IEEE","22 Mar 2023","","","IEEE","IEEE Conferences"
"Semantic Data Sourcing for 6G Edge Intelligence","K. Huang; Q. Lan; Z. Liu; L. Yang","The University of Hong Kong, China; The University of Hong Kong, China; The University of Hong Kong, China; Huawei Noah's Ark Lab, China",IEEE Communications Magazine,"28 Dec 2023","2023","61","12","70","76","As a new function of 6G networks, edge intelligence refers to the ubiquitous deployment of machine learning and artificial intelligence (AI) algorithms at the network edge to empower many emerging applications ranging from sensing to auto-pilot. To support relevant use cases, including sensing, edge learning, and edge inference, all require transmission of high-dimensional data or AI models over the air. To overcome the bottleneck, we propose a novel framework of SEMantic DAta Sourcing (SEMDAS) for locating semantically matched data sources to efficiently enable edge-intelligence operations. The comprehensive framework comprises new architecture, protocol, semantic matching techniques, and design principles for task-oriented wireless techniques. As the key component of SEMDAS, we discuss a set of machine learning based semantic matching techniques targeting different edge-intelligence use cases. Moreover, for designing task-oriented wireless techniques, we discuss different trade-offs in SEMDAS systems, propose the new concept of joint semantics-and-channel matching, and point to a number of research opportunities. The SEMDAS framework not only overcomes the said communication bottleneck but also addresses other networking issues including long-distance transmission, sparse connectivity, high-speed mobility, link disruptions, and security. Re-identification experimental results on the CUHK-03 dataset are presented to demonstrate the performance gain of SEMDAS.","1558-1896","","10.1109/MCOM.001.2200962","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10232951","","Semantics;Task analysis;Soft sensors;6G mobile communication;Robot sensing systems;Wireless sensor networks;Wireless communication","","6","","15","IEEE","28 Aug 2023","","","IEEE","IEEE Magazines"
