"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Optimal Resource Allocation for NOMA-Assisted Backscatter Communication in 6G Internet of Vehicles Networks","V. D. Tuong; D. Kim; E. -J. Kim; J. Paek; S. Cho","School of Computer Science and Engineering, Chung-Ang University, Seoul, Republic of Korea; Department of Electronic Engineering, Dong-A University, Busan, Republic of Korea; Division of Software, Hallym University, Chuncheon, Republic of Korea; School of Computer Science and Engineering, Chung-Ang University, Seoul, Republic of Korea; School of Computer Science and Engineering, Chung-Ang University, Seoul, Republic of Korea",2024 International Conference on Information Networking (ICOIN),"3 Jul 2024","2024","","","290","294","Non-orthogonal multiple access (NOMA) is considered as an emerging technology to improve the spectral efficiency performance for 6G networks. Ambient backscatter communication (BackCom) is another promising solution owing to its advantages in increasing spectral and power efficiency. The investigation of integrating NOMA with BackCom is conducted to enhance the connectivity of the emerging 5G low-powered Internet-of-Vehicles (IoVs) and future 6G transportation systems. This study proposes an optimal resource allocation scheme for the NOMA-assisted BackCom IoV network. Specifically, multiple Road-Side Units (RSUs) are considered sending superimposed signals to the subscribed IoVs in the downlink NOMA. BackCom tags are considered to transmit data symbols to nearby IoVs by reflecting the signals of RSUs. Thus, we aim to maximize the total data rate performance of the NOMA-assisted BackCom IoV network. A joint problem that simultaneously optimizes the IoV clustering, IoV power allocation, and reflection coefficients of BackCom tags is formulated. To solve the problems efficiently, multiple subproblems are decomposed that can be solved using CVX optimization tool. To validate the performance of the proposed method, we compare it with those of state-of-the-art benchmark schemes. Numerical results will be provided to show the superiority of the proposed framework.","1976-7684","979-8-3503-3094-6","10.1109/ICOIN59985.2024.10572150","National Research Foundation of Korea; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10572150","Backscatter communication;Internet of Vehicles;non-orthogonal multiple access;resource allocation","6G mobile communication;NOMA;Transportation;Symbols;Benchmark testing;Reflection coefficient;Resource management","","","","3","IEEE","3 Jul 2024","","","IEEE","IEEE Conferences"
"LEO Satellite Constellations with 5G and 6G Networks for Enhanced IoT and PV System Performance","A. Bostani; A. Baniamerian; A. Zaher; M. Al Shammari","College of Engineering and Applied Sciences, American University of Kuwait, Salmiya, Kuwait; NA; German International University, Egypt; Microwavesoft, Kuwait",2024 20th International Conference on the Design of Reliable Communication Networks (DRCN),"29 May 2024","2024","","","1","7","In the era of rapid technological evolution and increasing reliance on renewable energy sources, the integration of Low Earth Orbit (LEO) satellite constellations with emerging 5G and 6G terrestrial networks represents a critical advancement for global connectivity and remote monitoring applications. This paper extends previous analyses by incorporating a novel case study on photovoltaic (PV) system monitoring, demonstrating how satellite-enhanced communication networks can significantly improve fault diagnosis and system reliability in remote settings. By integrating advanced LEO satellites, as developed by initiatives like Starlink and OneWeb, with the latest terrestrial communication technologies, this study explores the dual application of enhanced IoT performance and proactive PV system monitoring. The convergence of these technologies addresses critical issues such as L-band saturation and provides a robust solution to connectivity challenges in underserved and geographically isolated regions. Through comprehensive simulations and a detailed case study, this paper highlights the synergistic potential of satellite and terrestrial network integration, proposing a framework that leverages high-speed satellite capabilities with the ubiquitous coverage of 5G and 6G networks. This integration not only enhances bandwidth and connectivity but also introduces significant improvements in reliability and latency for remote monitoring systems, setting a foundational strategy for future global communications infrastructure.","2766-3647","979-8-3503-4897-2","10.1109/DRCN60692.2024.10539143","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10539143","5G Networks;6G Networks;LEO Constellation;Network Convergence;IoT Connectivity;Photovoltaic System Monitoring;Remote Monitoring;Satellite Communication;Renewable Energy Systems","6G mobile communication;Satellite constellations;Technological innovation;Satellites;5G mobile communication;Low earth orbit satellites;Terrestrial communications;Security;Communication networks;Remote monitoring","","","","17","IEEE","29 May 2024","","","IEEE","IEEE Conferences"
"Revamping the Resilience and High Availability of 5G Core for 6G Ready Network Slices","S. Vittal; S. Sarkar; A. A. Franklin","Department of Computer Science and Engineering, Indian Institute of Technology Hyderabad, Hyderabad, India; Department of Computer Science and Engineering, Indian Institute of Technology Hyderabad, Hyderabad, India; Department of Computer Science and Engineering, Indian Institute of Technology Hyderabad, Hyderabad, India",IEEE Transactions on Network and Service Management,"15 Apr 2024","2024","21","2","2287","2302","Current advancements in the design of the service-based architecture of 5G Core (5GC) are flexible to be deployed with Network Function Virtualization (NFV) in the form of network slices. While some slices tolerate the delay and some do not, this versatility of slice services imposes challenges to Mobile Network Operators in designing a robust, scalable, and yet resilient 5GC. Therefore, in this work, we build a self-resilient 5GC that not only addresses the scheduling requirements per slice type but also yields service satisfaction. Precisely, we build it as a combination of large Integer Linear Programming based Column Generation (CG) and Artificial Intelligence based Deep Learning in a Closed Loop Automation with a Self Organizing Network paradigm. During unexpected situations of overload and failures of serving instances, the proposed CG technique in the work improves the scheduling and serving of control plane user requests by dropping 15% lesser user requests in delay-tolerant slices and 5% lesser in delay-sensitive slices, than the existing state-of-the-art solutions. With 95% learning accuracy, the Deep Learning-based Long Short Term Memory (LSTM) method predicts the availability of serving instances of the Network Functions (NFs) of the 5GC. Overall, by deriving the optimal number of serving instances for each NF of the 5GC, this blend of CG and AI in the 5GC not only contributes to efficient scaling and reconfiguration of the slices but also improves the resilience and High Availability of the 5GC. We believe that this proposed work is a highly promising solution for building Cognitive Autonomous Networks (CAN) of core side slices for upcoming Beyond 5G (B5G) and 6G in both cloud and edge deployments.","1932-4537","","10.1109/TNSM.2023.3348137","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10376225","5G core;network slicing;integer linear programming;column generation;deep learning;long short term memory;resilience;high availability;network function virtualization (NFV);cognitive autonomous networks (CAN)","5G mobile communication;Resilience;Noise measurement;Long short term memory;Artificial intelligence;Network function virtualization;Ultra reliable low latency communication","","","","61","IEEE","29 Dec 2023","","","IEEE","IEEE Journals"
"Efficient Dynamic Distributed Resource Slicing in 6G Multi-Access Edge Computing Networks With Online ADMM and Message Passing Graph Neural Networks","A. Asheralieva; D. Niyato; Y. Miyanaga","Department of Computer Science and Engineering and Research Institute of Trustworthy Autonomous Systems, Southern University of Science and Technology, Shenzhen, Guangdong, China; School of Computer Science and Engineering, Nanyang Technological University, Singapore; Graduate School of Science and Engineering, Chitose Institute of Science and Technology, Chitose, Hokkaido, Japan",IEEE Transactions on Mobile Computing,"7 Mar 2024","2024","23","4","2614","2638","We consider the problem of resource slicing in the 6th generation multi-access edge computing (6G-MEC) network. The network includes many non-stationary space-air-ground-sea nodes with dynamic, unstable connections and resources, where any node can be in one of two hidden states: i) reliable – when the node generates/propagates no data errors; ii) unreliable – when the node can generate/propagate random errors. We show that solving this problem is challenging, since it represents a non-deterministic polynomial-time (NP) hard dynamic combinatorial optimization problem depending on the unknown distribution of hidden nodes’ states and time-varying parameters (connections and resources of nodes) which can only be observed locally. To tackle these challenges, we develop a new deep learning (DL) model based on the message passing graph neural network (MPNN) to estimate hidden nodes’ states in dynamic network environments. We then propose a novel algorithm based on the integration of MPNN-based DL and online alternating direction method of multipliers (ADMM) – extension of the well-known classical “static” ADMM to dynamic settings, where the slicing problem is solved distributedly, in real time, based on local information. We prove that our algorithm converges to a global optimum of our problem with a superior performance even in the highly-dynamic, unreliable scenarios.","1558-0660","","10.1109/TMC.2023.3262514","Department of Education of Guangdong Province(grant numbers:2021KTSCX110); National Research Foundation; Singapore and Infocomm Media Development Authority; Future Communications Research Development; DSO National Laboratories; AI Singapore; AISG(grant numbers:AISG2-RP-2020-019); Energy Research Test-Bed and Industry Partnership Funding Initiative; DesCartes and the Campus for Research Excellence and Technological Enterprise; Ministry of Education, Culture, Sports, Science and Technology; Grant-in-Aid for Scientific Research(grant numbers:18H03212); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10083276","6G;deep learning;dynamic combinatorial optimization;graph neural networks;graph theory;mathematical decomposi-tion;multi-access edge computing;network slicing;space-air-ground-sea networks;ultra-reliable low-latency communi-cations","6G mobile communication;Reliability;Heuristic algorithms;Dynamic scheduling;Optimization;Network topology;Quality of service","","8","","114","IEEE","28 Mar 2023","","","IEEE","IEEE Journals"
"Wireless Network Digital Twin for 6G: Generative AI as a Key Enabler","Z. Tao; W. Xu; Y. Huang; X. Wang; X. You","Southeast University, China; Southeast University, China; Southeast University, China; China Mobile, China; Southeast University, China",IEEE Wireless Communications,"7 Aug 2024","2024","31","4","24","31","Digital twin, which enables emulation, evaluation, and optimization of physical entities through synchronized digital replicas, has gained increasing attention as a promising technology for intricate wireless networks. For 6G, numerous innovative wireless technologies and network architectures have posed new challenges in establishing wireless network digital twins. To tackle these challenges, artificial intelligence (AI), particularly the flourishing generative AI, emerges as a potential solution. In this article, we discuss emerging prerequisites for wireless network digital twins, considering the complicated network architecture, tremendous network scale, extensive coverage, and diversified application scenarios in the 6G era. We further explore the applications of generative AI, such as transformer and diffusion models, to empower the 6G digital twin from multiple perspectives, including physical-digital modeling, synchronization, and slicing capability. Subsequently, we propose a hierarchical generative AI-enabled wireless network digital twin at both the message-level and policy-level, and provide a typical use case with numerical results to validate effectiveness and efficiency. Finally, open research issues for wireless network digital twins in the 6G era are discussed.","1558-0687","","10.1109/MWC.002.2300564","National Key Research and Development Program(grant numbers:2020YFB1806608); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10628026","","6G mobile communication;Generative AI;Wireless networks;Emulation;Network architecture;Transformers;Digital twins","","5","","15","IEEE","7 Aug 2024","","","IEEE","IEEE Magazines"
"Digi-Infrastructure: Digital Twin-Enabled Traffic Shaping with Low-Latency for 6G Smart Cities","Y. Yigit; H. Ahmadi; G. Yurdakul; B. Canberk; T. Hoang; T. Q. Duong","Edinburgh Napier University, UK; University of York, UK; BTS Group, Turkey; School of Computing Engineering and the Built Environment, Edinburgh Napier University, UK; HoChiMinh City University of Technology (HCMUT)-Viet Nam National University-HoChiMinh (VNU HCM), Viet Nam; Memorial University, Canada",IEEE Communications Standards Magazine,"5 Sep 2024","2024","8","3","28","34","Digital twin (DT)-based smart cities are anticipated to achieve seamless integration between physical and digital objects to satisfy an enormous number of users across all domains. Therefore, the infrastructure of 6G smart cities has become an important topic. Many types and data priorities exist in 6G smart cities; therefore, data traffic management is challenging. Current solutions may face challenges adjusting to swiftly evolving network circumstances and the unexpected rise of time-sensitive data. They require flexibility to handle non-periodic, unforeseen, and time-sensitive traffic, such as mission-critical applications. While current research explores the combination of Time-Sensitive Networking (TSN) and 5G, the evolution to 6G also necessitates the integration of TSN and DT technology to achieve deterministic networking. Therefore, taking advantage of DT in data traffic management, we propose a DT-enabled traffic shaping architecture called Digi-infrastructure, consisting of an intelligent traffic shaper inspired by TSN. Our proposed shaper comprises two components: the first component is a frame classification method established on Deep Reinforcement Learning (DRL) to address the dynamic scheduling problem by minimising the end-to-end delay. The second component is an intelligent gate control mechanism that considers the time, queue status and specified transmission time of traffic classes according to priority based on latency requirements without using a gate control list or timing data gate control. Finally, our solution improves infrastructure connectivity, efficiency, and latency.","2471-2833","","10.1109/MCOMSTD.0002.2300027","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10666454","","6G mobile communication;Smart cities;Mission critical systems;Packet loss;Logic gates;Dynamic scheduling;Delays;Digital systems;Telecommunication traffic","","2","","15","IEEE","5 Sep 2024","","","IEEE","IEEE Magazines"
"Knowledge-Driven Deep Learning Paradigms for Wireless Network Optimization in 6G","R. Sun; N. Cheng; C. Li; F. Chen; W. Chen","State Key Laboratory of ISN and the School of Telecommunications Engineering, Xidian University, Xi’an, China; State Key Laboratory of ISN and the School of Telecommunications Engineering, Xidian University, Xi’an, China; State Key Laboratory of ISN and the School of Telecommunications Engineering, Xidian University, Xi’an, China; School of Electronic and Information Engineering, South China University of Technology, Guangzhou, China; Department of Electronics Engineering, Shanghai Jiao Tong University, Shanghai, China",IEEE Network,"9 May 2024","2024","38","2","70","78","In the sixth-generation (6G) networks, newly emerging diversified services of massive users in dynamic network environments are required to be satisfied by multi-dimensional heterogeneous resources. The resulting large-scale complicated network optimization problems are beyond the capability of model-based theoretical methods due to the overwhelming computational complexity and the long processing time. Although with fast online inference and universal approximation ability, data-driven deep learning (DL) heavily relies on abundant training data and lacks interpretability. To address these issues, a new paradigm called knowledge-driven DL has emerged, aiming to integrate proven domain knowledge into the construction of neural networks, thereby exploiting the strengths of both methods. This article provides a systematic review of knowledge-driven DL in wireless networks. Specifically, a holistic framework of knowledge-driven DL in wireless networks is proposed, where knowledge sources, knowledge representation, knowledge integration and knowledge application are forming as a closed loop. Then, a detailed taxonomy of knowledge integration approaches, including knowledge-assisted, knowledge-fused, and knowledge-embedded DL, is presented. Several open issues for future research are also discussed. The insights offered in this article provide a basic principle for the design of network optimization that incorporates communication-specific domain knowledge and DL, facilitating the realization of intelligent 6G networks.","1558-156X","","10.1109/MNET.2024.3352257","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10387423","","Knowledge engineering;Wireless networks;Optimization;Neural networks;6G mobile communication;Training data;Data models;Deep learning","","12","","15","IEEE","10 Jan 2024","","","IEEE","IEEE Magazines"
"Value Network Configurations for Local 6G Deployments","A. Basaure; S. Yrjölä; M. Matinmikko-Blue; P. Ahokangas; R. Jurva","Centre for Wireless Communications, University of Oulu, Finland; Centre for Wireless Communications, University of Oulu and Nokia, Finland; Infotech Oulu Institute and Centre for Wireless Communications, University of Oulu, Finland; Martti Ahtisaari Insitute Oulu Business School, University of Oulu, Finland; Centre for Wireless Communications, University of Oulu, Finland",2024 Joint European Conference on Networks and Communications & 6G Summit (EuCNC/6G Summit),"19 Jul 2024","2024","","","1073","1078","This paper builds a connection between 6G use cases and their different local deployment modes using the techno-economic Value Network Configuration (VNC) analysis approach. The VNC analysis is performed for the real-time digital twin use case assessing the characteristics of two different local 6G deployment modes via describing the technical and business relations between technical components, roles and actors in an ecosystem. The paper identifies the need for additional flexibility in terms of infrastructure and resource sharing to enable emerging industry roles and new value creation. The main findings of the study highlight that in local 6G ecosystems connectivity, computing, and data platforms and services may be bundled to serve a distinct use case bringing the possibility of disrupting existing market positions. Benefits and constraints for each option are also exposed.","2575-4912","979-8-3503-4499-8","10.1109/EuCNC/6GSummit60053.2024.10597027","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10597027","deployment modes;local networks;value network configurations;use cases;6G","6G mobile communication;Industries;Ecosystems;Real-time systems;Digital twins;Resource management;Business","","","","21","IEEE","19 Jul 2024","","","IEEE","IEEE Conferences"
"Analyzing Intelligent Optimization Techniques for 6G Radio Resource Allocation","P. Choudhury; Z. Ahmed; S. B. K","Department of Pharmacy, ARKA JAIN University, Jamshedpur, Jharkhand, India; Department of Computer Science & Application, Vivekananda Global University, Jaipur, India; Department of Management, School of Management-UG, JAIN (Deemed to be University), Bangalore, Karnataka, India",2024 15th International Conference on Computing Communication and Networking Technologies (ICCCNT),"4 Nov 2024","2024","","","1","6","This technical abstract discusses the software of shrewd optimization strategies for 6G Radio aid Allocation (RRA). Technological advances in 6G wireless structures require efficient radio aid control algorithms for proper network characteristics, particularly in phrases of spectrum allocation. The cutting-edge RRA solutions have relied mainly on conventional optimization methods, which include Particle Swarm Optimization, Differential Evolution algorithms, and Table seek. However, due to the extended complexity of 6G networks, more than conventional techniques are required. Consequently, this observation proposes to explore and analyse the modern-day clever optimization strategies, together with synthetic Bee Colony, Deep Reinforcement gaining knowledge of, and Swarm Intelligence, to broaden superior RRA answers. Simulations and actual international assessments will be applied to analysee and evaluate the performance of the distinctive sensible optimization techniques. It is expected that the proposed methods will provide higher RRA solutions with improved spectral efficiency, throughput, energy performance, and latency in 6G networks.","2473-7674","979-8-3503-7024-9","10.1109/ICCCNT61001.2024.10725020","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10725020","Algorithms;Optimization;Conventional;Reinforcement;Techniques;Strategies;Performance","6G mobile communication;Wireless communication;Spectral efficiency;Software algorithms;Optimization methods;Throughput;Software;Resource management;Particle swarm optimization;Optimization","","","","12","IEEE","4 Nov 2024","","","IEEE","IEEE Conferences"
"An Intelligent Hierarchical Caching and Asynchronous Updating Scheme for 6G Non-Terrestrial Networks","Y. Liu; B. Mao; H. Guo; J. Liu","School of Cybersecurity, Northwestern Polytechnical University, Xi'an, Shaanxi, China; School of Cybersecurity, Northwestern Polytechnical University, Xi'an, Shaanxi, China; School of Cybersecurity, Northwestern Polytechnical University, Xi'an, Shaanxi, China; School of Cybersecurity, Northwestern Polytechnical University, Xi'an, Shaanxi, China",2024 IEEE Wireless Communications and Networking Conference (WCNC),"3 Jul 2024","2024","","","1","6","With the advantages of seamless coverage and ubiq-uitous connections, Non-Terrestrial Networks (NTNs) composed of Low Earth Orbit (LEO) satellites and Unmanned Aerial Vehicles (UAVs) can provide content caching services to reduce End-to-End (E2E) delay and alleviate the network traffic for future 6G applications including autonomous driving, eHealth, and metaverse. However, the ultra-density of LEO satellites complicates the selection of caching nodes, while the heteroge-neous caching hardware and communication environments make optimization of content deployment highly difficult. To address these issues, we propose an intelligent hierarchical caching and asynchronous updating scheme. Specifically, a Delay-Motivated Ant Colony Optimization (DM-ACO) scheme is first adopted to select the caching LEO satellites to reduce the system propagation delay. Then, the Multi-Agent Reinforcement Learning-based Hi-erarchical Caching and Asynchronous Updating (MARL-HCAU) strategy is proposed to meet caching service demands. Simulation results illustrate that compared with the benchmarks, the overall cache hit ratio increases by 14.2 % with the reduced packet drop rate and transmission delay by 8.78 % and 0.94s, respectively.","1558-2612","979-8-3503-0358-2","10.1109/WCNC57260.2024.10571311","National Key R&D Program of China(grant numbers:2022YFB3104200); National Natural Science Foundation of China(grant numbers:62202386); Fundamental Research Funds for the Central Universities(grant numbers:D5000210817); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10571311","Non-Terrestrial Networks;hierarchical caching;ant colony optimization;reinforcement learning","6G mobile communication;Satellites;Simulation;Low earth orbit satellites;Telecommunication traffic;Quality of service;Delays","","","","16","IEEE","3 Jul 2024","","","IEEE","IEEE Conferences"
"User-Centric Communication With Aerial Network for 6G: A Reinforcement Learning Approach","S. K. Kasi; F. A. Khan; S. Ekin; A. Imran","AI4Networks Research Center, School of Electrical & Computer Engineering, University of Oklahoma, Norman, OK, USA; AI4Networks Research Center, School of Electrical & Computer Engineering, University of Oklahoma, Norman, OK, USA; School of Electrical & Computer Engineering, Texas A&M University, College Station, TX, USA; AI4Networks Research Center, School of Electrical & Computer Engineering, University of Oklahoma, Norman, OK, USA",IEEE Transactions on Aerospace and Electronic Systems,"","2024","PP","99","1","14","Meeting the diverse needs of user verticals requires innovative cellular architectures that can offer additional degrees of freedom to provide on-demand services. The terrestrial user-centric radio access network (UC-RAN) stands out as an excellent choice for this purpose. However, a drawback of UC-RAN is its tendency to prioritize high-priority verticals, often resulting in a subpar quality of experience for low-priority verticals. This issue is particularly exacerbated in hotspot areas. To address this problem, we introduce an aerial network integrated with terrestrial UC-RAN to provide coverage to users which are not served by the terrestrial network. Furthermore, we analyze the impact of key configuration and optimization parameters (COPs) such as location, transmit power, altitude and beamwidth of aerial base stations (ABS) on system key performance indicators (KPIs) such as coverage, latency satisfaction, average spectral efficiency and energy efficiency. We formulate a robust multi-objective function to maximize these KPIs without biasing towards any specific KPI(s). Finally, we propose a deep reinforcement learning optimization framework based on the state-of-the-art soft actor-critic algorithm to control ABS COPs and optimize system KPIs. Experimental evaluations demonstrate that the proposed optimization framework can converge to near-optimal solutions derived from the pseudo brute force in a few thousand epochs.","1557-9603","","10.1109/TAES.2024.3485016","National Science Foundation(grant numbers:1923669,2323300); National Aeronautics and Space Administration(grant numbers:80NSSC20M0214); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10731480","6G;deep reinforcement learning;user-centric network;aerial network","Optimization;Computer architecture;Base stations;6G mobile communication;Interference;Energy efficiency;Cellular networks;Vehicle dynamics;Spectral efficiency;Shadow mapping","","","","","IEEE","23 Oct 2024","","","IEEE","IEEE Early Access Articles"
"What-if Analysis Framework for Digital Twins in 6G Wireless Network Management","E. Ak; B. Canberk; V. Sharma; O. A. Dobre; T. Q. Duong","Department of Computer Engineering, Istanbul Technical University, Istanbul, Turkey; School of Engineering and Built Environment, Edinburgh Napier University, Edinburgh, UK; Queen’s University Belfast, Belfast, UK; Memorial University, St. Johns, Canada; Queen’s University Belfast, Belfast, UK",2024 International Wireless Communications and Mobile Computing (IWCMC),"17 Jul 2024","2024","","","232","237","This study explores implementing a digital twin network (DTN) for efficient 6 G wireless network management, aligning with the fault, configuration, accounting, performance, and security (FCAPS) model. The DTN architecture comprises the Physical Twin Layer, implemented using NS-3, and the Service Layer, featuring machine learning and reinforcement learning for optimizing carrier sensitivity threshold and transmit power control in wireless networks. We introduce a robust “What-if Analysis” module, utilizing conditional tabular generative adversarial network for synthetic data generation to mimic various network scenarios. These scenarios assess four network performance metrics: throughput, latency, packet loss, and coverage. Our findings demonstrate the efficiency of the proposed what-if analysis framework in managing complex network conditions, highlighting the importance of the scenario-maker and the impact of twinning intervals on network performance.","2376-6506","979-8-3503-6126-1","10.1109/IWCMC61514.2024.10592526","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10592526","","6G mobile communication;Wireless sensor networks;Sensitivity;Wireless networks;Power control;Reinforcement learning;Throughput","","1","","18","IEEE","17 Jul 2024","","","IEEE","IEEE Conferences"
"Federated Deep Reinforcement Learning-Based Intelligent Surface Configuration in 6G Secure Airport Networks","Y. Chen; S. Al-Rubaye; A. Tsourdos; K. -F. Chu; Z. Wei; L. Baker; C. Gillingham","School of Aerospace, Transport, and Manufacturing (SATM), Cranfield University, Milton Keynes, U.K.; School of Aerospace, Transport, and Manufacturing (SATM), Cranfield University, Milton Keynes, U.K.; School of Aerospace, Transport, and Manufacturing (SATM), Cranfield University, Milton Keynes, U.K.; Department of Engineering, University of Cambridge, Cambridge, U.K.; Department of Computing, Imperial College London, London, U.K.; NCC Group, Manchester, U.K.; NCC Group, Manchester, U.K.",IEEE Transactions on Intelligent Transportation Systems,"","2024","PP","99","1","17","Reconfigurable Intelligent Surface (RIS) is envisioned to revolutionize 6G wireless networks, particularly in complex environments like smart airports, by customizing analog beamforming with desired direction and magnitude. Through precise configuration refinement, the intelligent surface intends to achieve equivalent Quality of Service (QoS) with fewer antennas, thereby enhancing coverage and capacity in high-demand areas of airports. However, existing model-free algorithms struggle to obtain a stable policy gradient of intelligent surface configuration. Moreover, centralized channel estimation is inefficient to massive communication and more vulnerable to eavesdroppers. To address these challenges, a robust Proximal Policy Optimization-Huber (PPO-Huber) algorithm was developed to improve the efficiency and robustness of digital connectivity within airports. Concerning the privacy of channel models in massive communication, we proposed an optimal Differential Private Federated Learning (DPFL) with noise reduction, ensuring secure access to channel information. Comprehensive convergence analyses are conducted for each proposed algorithm to facilitate hyperparameter tuning and suggest potential research directions. Experimental results demonstrate that our algorithms not only offer flexible deployment of intelligent surface without accurate channel knowledge, but also substantially breaking the communication-privacy-utility trilemma in massive RIS-aided 6G wireless networks of smart airports.","1558-0016","","10.1109/TITS.2024.3463189","Advanced Connectivity & System Integration Research Group, Digital Aviation Research and Technology Centre (DARTeC), Cranfield University; U(grant numbers:0000DONOTUSETHIS0000.K); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10705423","Deep reinforcement learning;federated learning;non-convex optimization;smart airports","Airports;6G mobile communication;Array signal processing;Channel estimation;Atmospheric modeling;Robustness;Heuristic algorithms;Downlink;Wireless networks;Quality of service","","","","","IEEE","4 Oct 2024","","","IEEE","IEEE Early Access Articles"
"Harnessing 6G Technology for Seamless Autonomous Vehicle Communication and Performance Enhancement","S. Asha; S. A. Sandhya; K. D. Sree","Department of ECE, Saveetha Engineering College, Thandalam, Chennai, Tamil Nadu, India; Department of ECE, Saveetha Engineering College, Thandalam, Chennai, Tamil Nadu, India; Department of ECE, Saveetha Engineering College, Thandalam, Chennai, Tamil Nadu, India",2024 International Conference on IoT Based Control Networks and Intelligent Systems (ICICNIS),"10 Jan 2025","2024","","","99","104","The evolution from 5G to 6G presents unprecedented opportunities for autonomous vehicle systems, significantly enhancing their operational capabilities. Latencies, data throughput, energy efficiency, and advancements in security are the primary metrics employed in this article to assess the performance of 5G and 6G. The integration of AI-driven traffic control systems is currently under investigation, as 6G boasts an utmost limit of 1 Tbps, data throughput exceeding 350 Gbps, and a sub-millisecond latency. This integration would lead to increased efficacy in routing, congestion prediction, and power savings. Additionally, research is being conducted on quantum-enhanced security methods, including quantum key distribution, in order to establish secure vehicle-to-everything (V2X) connections. The article continues by exploring the potential incorporation of Particle Swarm Optimization (PSO) techniques with vehicle swarm communication to enhance the collaboration of autonomous vehicles. This study illustrates that autonomous car ecosystems will be considerably improved by next-generation communication technology, resulting in safer and more efficient mobility options.","","979-8-3315-1809-7","10.1109/ICICNIS64247.2024.10823162","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10823162","Autonomous Vehicles;6G Technology;Artificial Intelligence;Data Throughput;Latency;Quantum Security;Traffic Management","6G mobile communication;5G mobile communication;Urban areas;Traffic control;Throughput;Energy efficiency;Quantum key distribution;Security;Autonomous vehicles;Vehicle-to-everything","","","","15","IEEE","10 Jan 2025","","","IEEE","IEEE Conferences"
"Localization-Oriented Digital Twinning in 6G: A New Indoor-Positioning Paradigm and Proof-of-Concept","K. Gao; H. Wang; H. Lv; W. Liu","College of Computer Science and Technology, Harbin Engineering University, Harbin, China; College of Computer Science and Technology, Harbin Engineering University, Harbin, China; College of Computer Science and Technology, Harbin Engineering University, Harbin, China; Institute of Microelectronics of Chinese Academy of Sciences, Beijing, China",IEEE Transactions on Wireless Communications,"13 Aug 2024","2024","23","8","10473","10486","Witnessing its large swaths of success in various fields, digital twins (DTs) are considered a promising scheme for 6th Generation (6G) cellular systems, showing a leading edge in networking and communication modelling. However, another 6G core property of high-precision positioning can hardly be supported by existing 6G DT solutions due to the lack of environmental modelling and signal interactions with physical scenes. This shortcoming yields a series of challenges in 6G DT-enabled positioning, including positioning data acquisition, accuracy enhancement, and continuous optimization. In this regard, we propose a novel paradigm of localization-oriented DT (LocDT) with a compound architecture of 7 sub-DT layers to characterize the 6G integrated-localization-and-communication (ILAC) feature. LocDT starts from a physical environment sublayer to mirror 6G signal interactions within a real-world scenario, along with an ILAC baseband sublayer and a channel frequency Polar-coordinate (CFP) image construction method to provide finer-grained fingerprints. Furthermore, insight from LocDT reveals an interesting phenomenon: the channel features of Line-of-Sight (LoS) / None-Los (NLoS) gNodeBs make differentiated-contributions to positioning accuracy, especially in wide-existing partial-LoS-coverage scenarios. Benefiting from this, a DT-driven Artificial Intelligence (AI) positioning model, SSI-Net, is designed with a device-attention mechanism, achieving complementary improvements in accuracy. Evaluation results show LocDT and SSI-Net’s advantages from a position-of-strength in accuracy and time overhead, outperforming state-of-the-art models.","1558-2248","","10.1109/TWC.2024.3373034","National Natural Science Foundation of China(grant numbers:62272126); National Science and Technology Major Project of China(grant numbers:2016ZX03001023-005); Fundamental Research Funds for Central Universities of China; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10471311","Digital twin;6G;indoor positioning;AI-based positioning;proof-of-concept","6G mobile communication;5G mobile communication;Artificial intelligence;Location awareness;Optimization;3GPP;Mirrors","","","","43","IEEE","12 Mar 2024","","","IEEE","IEEE Journals"
