Document Title,Authors,Author Affiliations,Publication Title,Date Added To Xplore,Publication Year,Volume,Issue,Start Page,End Page,Abstract,ISSN,ISBNs,DOI,Funding Information,PDF Link,Author Keywords,IEEE Terms,Mesh_Terms,Article Citation Count,Patent Citation Count,Reference Count,License,Online Date,Issue Date,Meeting Date,Publisher,Document Identifier
Revamping the Resilience and High Availability of 5G Core for 6G Ready Network Slices,S. Vittal; S. Sarkar; A. A. Franklin,"Department of Computer Science and Engineering, Indian Institute of Technology Hyderabad, Hyderabad, India; Department of Computer Science and Engineering, Indian Institute of Technology Hyderabad, Hyderabad, India; Department of Computer Science and Engineering, Indian Institute of Technology Hyderabad, Hyderabad, India",IEEE Transactions on Network and Service Management,15 Apr 2024,2024,21,2.0,2287,2302,"Current advancements in the design of the service-based architecture of 5G Core (5GC) are flexible to be deployed with Network Function Virtualization (NFV) in the form of network slices. While some slices tolerate the delay and some do not, this versatility of slice services imposes challenges to Mobile Network Operators in designing a robust, scalable, and yet resilient 5GC. Therefore, in this work, we build a self-resilient 5GC that not only addresses the scheduling requirements per slice type but also yields service satisfaction. Precisely, we build it as a combination of large Integer Linear Programming based Column Generation (CG) and Artificial Intelligence based Deep Learning in a Closed Loop Automation with a Self Organizing Network paradigm. During unexpected situations of overload and failures of serving instances, the proposed CG technique in the work improves the scheduling and serving of control plane user requests by dropping 15% lesser user requests in delay-tolerant slices and 5% lesser in delay-sensitive slices, than the existing state-of-the-art solutions. With 95% learning accuracy, the Deep Learning-based Long Short Term Memory (LSTM) method predicts the availability of serving instances of the Network Functions (NFs) of the 5GC. Overall, by deriving the optimal number of serving instances for each NF of the 5GC, this blend of CG and AI in the 5GC not only contributes to efficient scaling and reconfiguration of the slices but also improves the resilience and High Availability of the 5GC. We believe that this proposed work is a highly promising solution for building Cognitive Autonomous Networks (CAN) of core side slices for upcoming Beyond 5G (B5G) and 6G in both cloud and edge deployments.",19324537,,10.1109/TNSM.2023.3348137,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10376225,5G core;network slicing;integer linear programming;column generation;deep learning;long short term memory;resilience;high availability;network function virtualization (NFV);cognitive autonomous networks (CAN),5G mobile communication;Resilience;Noise measurement;Long short term memory;Artificial intelligence;Network function virtualization;Ultra reliable low latency communication,,,,61.0,IEEE,29 Dec 2023,,,IEEE,IEEE Journals
Knowledge-Driven Deep Learning Paradigms for Wireless Network Optimization in 6G,R. Sun; N. Cheng; C. Li; F. Chen; W. Chen,"State Key Laboratory of ISN and the School of Telecommunications Engineering, Xidian University, Xi’an, China; State Key Laboratory of ISN and the School of Telecommunications Engineering, Xidian University, Xi’an, China; State Key Laboratory of ISN and the School of Telecommunications Engineering, Xidian University, Xi’an, China; School of Electronic and Information Engineering, South China University of Technology, Guangzhou, China; Department of Electronics Engineering, Shanghai Jiao Tong University, Shanghai, China",IEEE Network,9 May 2024,2024,38,2.0,70,78,"In the sixth-generation (6G) networks, newly emerging diversified services of massive users in dynamic network environments are required to be satisfied by multi-dimensional heterogeneous resources. The resulting large-scale complicated network optimization problems are beyond the capability of model-based theoretical methods due to the overwhelming computational complexity and the long processing time. Although with fast online inference and universal approximation ability, data-driven deep learning (DL) heavily relies on abundant training data and lacks interpretability. To address these issues, a new paradigm called knowledge-driven DL has emerged, aiming to integrate proven domain knowledge into the construction of neural networks, thereby exploiting the strengths of both methods. This article provides a systematic review of knowledge-driven DL in wireless networks. Specifically, a holistic framework of knowledge-driven DL in wireless networks is proposed, where knowledge sources, knowledge representation, knowledge integration and knowledge application are forming as a closed loop. Then, a detailed taxonomy of knowledge integration approaches, including knowledge-assisted, knowledge-fused, and knowledge-embedded DL, is presented. Several open issues for future research are also discussed. The insights offered in this article provide a basic principle for the design of network optimization that incorporates communication-specific domain knowledge and DL, facilitating the realization of intelligent 6G networks.",1558156X,,10.1109/MNET.2024.3352257,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10387423,,Knowledge engineering;Wireless networks;Optimization;Neural networks;6G mobile communication;Training data;Data models;Deep learning,,12.0,,15.0,IEEE,10 Jan 2024,,,IEEE,IEEE Magazines
Federated Deep Reinforcement Learning-Based Intelligent Surface Configuration in 6G Secure Airport Networks,Y. Chen; S. Al-Rubaye; A. Tsourdos; K. -F. Chu; Z. Wei; L. Baker; C. Gillingham,"School of Aerospace, Transport, and Manufacturing (SATM), Cranfield University, Milton Keynes, U.K.; School of Aerospace, Transport, and Manufacturing (SATM), Cranfield University, Milton Keynes, U.K.; School of Aerospace, Transport, and Manufacturing (SATM), Cranfield University, Milton Keynes, U.K.; Department of Engineering, University of Cambridge, Cambridge, U.K.; Department of Computing, Imperial College London, London, U.K.; NCC Group, Manchester, U.K.; NCC Group, Manchester, U.K.",IEEE Transactions on Intelligent Transportation Systems,,2024,PP,99.0,1,17,"Reconfigurable Intelligent Surface (RIS) is envisioned to revolutionize 6G wireless networks, particularly in complex environments like smart airports, by customizing analog beamforming with desired direction and magnitude. Through precise configuration refinement, the intelligent surface intends to achieve equivalent Quality of Service (QoS) with fewer antennas, thereby enhancing coverage and capacity in high-demand areas of airports. However, existing model-free algorithms struggle to obtain a stable policy gradient of intelligent surface configuration. Moreover, centralized channel estimation is inefficient to massive communication and more vulnerable to eavesdroppers. To address these challenges, a robust Proximal Policy Optimization-Huber (PPO-Huber) algorithm was developed to improve the efficiency and robustness of digital connectivity within airports. Concerning the privacy of channel models in massive communication, we proposed an optimal Differential Private Federated Learning (DPFL) with noise reduction, ensuring secure access to channel information. Comprehensive convergence analyses are conducted for each proposed algorithm to facilitate hyperparameter tuning and suggest potential research directions. Experimental results demonstrate that our algorithms not only offer flexible deployment of intelligent surface without accurate channel knowledge, but also substantially breaking the communication-privacy-utility trilemma in massive RIS-aided 6G wireless networks of smart airports.",15580016,,10.1109/TITS.2024.3463189,"Advanced Connectivity & System Integration Research Group, Digital Aviation Research and Technology Centre (DARTeC), Cranfield University; U(grant numbers:0000DONOTUSETHIS0000.K); ",https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10705423,Deep reinforcement learning;federated learning;non-convex optimization;smart airports,Airports;6G mobile communication;Array signal processing;Channel estimation;Atmospheric modeling;Robustness;Heuristic algorithms;Downlink;Wireless networks;Quality of service,,,,,IEEE,4 Oct 2024,,,IEEE,IEEE Early Access Articles
Localization-Oriented Digital Twinning in 6G: A New Indoor-Positioning Paradigm and Proof-of-Concept,K. Gao; H. Wang; H. Lv; W. Liu,"College of Computer Science and Technology, Harbin Engineering University, Harbin, China; College of Computer Science and Technology, Harbin Engineering University, Harbin, China; College of Computer Science and Technology, Harbin Engineering University, Harbin, China; Institute of Microelectronics of Chinese Academy of Sciences, Beijing, China",IEEE Transactions on Wireless Communications,13 Aug 2024,2024,23,8.0,10473,10486,"Witnessing its large swaths of success in various fields, digital twins (DTs) are considered a promising scheme for 6th Generation (6G) cellular systems, showing a leading edge in networking and communication modelling. However, another 6G core property of high-precision positioning can hardly be supported by existing 6G DT solutions due to the lack of environmental modelling and signal interactions with physical scenes. This shortcoming yields a series of challenges in 6G DT-enabled positioning, including positioning data acquisition, accuracy enhancement, and continuous optimization. In this regard, we propose a novel paradigm of localization-oriented DT (LocDT) with a compound architecture of 7 sub-DT layers to characterize the 6G integrated-localization-and-communication (ILAC) feature. LocDT starts from a physical environment sublayer to mirror 6G signal interactions within a real-world scenario, along with an ILAC baseband sublayer and a channel frequency Polar-coordinate (CFP) image construction method to provide finer-grained fingerprints. Furthermore, insight from LocDT reveals an interesting phenomenon: the channel features of Line-of-Sight (LoS) / None-Los (NLoS) gNodeBs make differentiated-contributions to positioning accuracy, especially in wide-existing partial-LoS-coverage scenarios. Benefiting from this, a DT-driven Artificial Intelligence (AI) positioning model, SSI-Net, is designed with a device-attention mechanism, achieving complementary improvements in accuracy. Evaluation results show LocDT and SSI-Net’s advantages from a position-of-strength in accuracy and time overhead, outperforming state-of-the-art models.",15582248,,10.1109/TWC.2024.3373034,National Natural Science Foundation of China(grant numbers:62272126); National Science and Technology Major Project of China(grant numbers:2016ZX03001023-005); Fundamental Research Funds for Central Universities of China; ,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10471311,Digital twin;6G;indoor positioning;AI-based positioning;proof-of-concept,6G mobile communication;5G mobile communication;Artificial intelligence;Location awareness;Optimization;3GPP;Mirrors,,,,43.0,IEEE,12 Mar 2024,,,IEEE,IEEE Journals
Reconfigurable Intelligent Surfaces for 6G Mobile Networks: An Industry R&D Perspective,M. Sode; M. Ponschab; L. N. Ribeiro; S. Haesloop; E. Tohidi; M. Peter; S. Stańczak; B. H. Mohamed; W. Keusgen; H. Mellein; E. Yassin; B. Schroeder,"Ericsson Antenna Technology Germany GmbH, Rosenheim, Germany; Ericsson Antenna Technology Germany GmbH, Rosenheim, Germany; Ericsson Antenna Technology Germany GmbH, Rosenheim, Germany; Fraunhofer Heinrich-Hertz-Institut, Berlin, Germany; Fraunhofer Heinrich-Hertz-Institut, Berlin, Germany; Fraunhofer Heinrich-Hertz-Institut, Berlin, Germany; Fraunhofer Heinrich-Hertz-Institut, Berlin, Germany; Department of High Frequency Systems, Technische Universität Berlin, Berlin, Germany; Department of High Frequency Systems, Technische Universität Berlin, Berlin, Germany; Rohde & Schwarz GmbH & Company KG, Munich, Germany; brown-iposs GmbH, Bonn, Germany; Rohde & Schwarz GmbH & Company KG, Munich, Germany",IEEE Access,8 Nov 2024,2024,12,,163155,163171,"The reconfigurable intelligent surface (RIS) technology is a potential solution to enhance network capacity and coverage without significant investment in additional infrastructure in 6G networks. This work highlights the interest of the mobile communication industry in RIS, and discusses the development of liquid crystal-based RIS for improved energy efficiency and coverage in the millimeter-wave band. Furthermore, the paper discusses perspectives and insights from an industry R&D point of view, addressing relevant use cases, technical requirements, implementation challenges, and practical considerations for RIS deployment optimization in the context of 6G networks. A hardware design of an RIS with liquid crystal at 28 GHz is presented. A propagation model for RIS as a new part of the system architecture is discussed with the approaches of semi-empirical models, geometric models and their combination through the application of artificial intelligence / machine learning. Finally, a channel model for deployment optimization and dimensioning is presented with the findings that rather large RIS is favorable for coverage improvement as well as a greater attenuation at higher frequencies combined with a smaller RIS size.",21693536,,10.1109/ACCESS.2024.3485227,Federal Ministry of Education and Research (BMBF) of German Government(grant numbers:“6G LICRIS”); ,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10731955,6G;reconfigurable intelligent surfaces;network;liquid crystal;unit cell;network densification;coverage issues;channel models;propagation modeling;over-the-air (OTA)-testing,Reconfigurable intelligent surfaces;6G mobile communication;Industries;Base stations;Wireless sensor networks;Optimization;Conformance testing;Antenna feeds;Wireless networks;Reflection,,,,60.0,CCBYNCND,23 Oct 2024,,,IEEE,IEEE Journals
Dynamic Fine-Grained SLA Management for 6G eMBB-Plus Slice Using mDNN & Smart Contracts,S. Bukhari; K. Sharif; L. Zhu; C. Xu; F. Li; S. Biswas,"School of Computer Science and Technology, Beijing Institute of Technology, Beijing, China; School of Computer Science and Technology, Beijing Institute of Technology, Beijing, China; School of Cyberspace Science and Technology, Beijing Institute of Technology, Beijing, China; School of Cyberspace Science and Technology, Beijing Institute of Technology, Beijing, China; School of Computer Science and Technology, Beijing Institute of Technology, Beijing, China; School of Science and Technology, CITY, University of London, London, U.K.",IEEE Transactions on Services Computing,31 Dec 2024,2024,17,6.0,3499,3512,"The advent of 6G networks promises revolutionary advances in dynamism, intelligence, and decentralization. Realizing the full potential of 6G requires adaptable service level agreements (SLAs) that can optimize performance based on dynamic network conditions. In this paper, we suggested a method based on the Hyperledger Sawtooth blockchain’s smart contract with the Reptile meta-learning algorithm to solve the rigidity of static SLA and centralization problems. In order to sustain the quality of service in the radio access network and core network domain of 6G networks, this work focuses on SLA management for efficient resource allocation for the eMBB-plus slice. Our approach entails breaking down static SLAs into finer-grained components, transferring those components onto Hyperledger Sawtooth smart contracts, and using the Reptile meta-learning algorithm to forecast SLA metrics and resource requirements. A dynamic tariff model, also proposed within the smart contract, handles increased user demands. We evaluate the solution by analyzing Reptile performance, resource allocation, and SLA violations under dynamic demands. Results demonstrate the efficiency of this AI-driven, blockchain-based approach for automated, optimized 6G eMBB-plus resource management adhering to dynamic fine-grained SLAs. This work highlights the synergistic potential of AI and blockchain for trusted and intelligent 6G service delivery.",19391374,,10.1109/TSC.2024.3453709,Beijing Natural Science Foundation(grant numbers:IS23056); National Natural Science Foundation of China(grant numbers:62232002); ,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10663940,6G;blockchain;EMBB- plus;network slicing;SLA management;smart contracts,6G mobile communication;Service level agreements;Blockchains;Resource management;Dynamic scheduling;Vehicle dynamics;Artificial intelligence,,,,42.0,IEEE,3 Sep 2024,,,IEEE,IEEE Journals
Optimization for 6G Wireless Communications with Heterogeneous VR and Non-VR 360-Degree Videos: A Differentiated Reinforcement Learning Approach,W. Yu; J. Zhao,"Graduate College, Nanyang Technological University (NTU), Singapore; College of Computing and Data Science (CCDS), Nanyang Technological University (NTU), Singapore",IEEE Transactions on Wireless Communications,,2024,PP,99.0,1,1,"Virtual Reality (VR) and its reliance on 360° videos are pivotal in delivering a seamless, immersive experience. In the era of emerging 6G technology, where diverse mobile devices are increasingly prevalent, optimizing Quality of Experience (QoE) becomes critical. This is especially true in applications that integrate both VR and non-VR modes. The focus on 6G highlights its capacity to cater to these varying requirements, ensuring high-quality video transmission across different platforms and user experiences. This paper introduces two novel algorithms: Separated Input Differentiated Output (SIDO) and Merged Input Differentiated Output (MIDO). These algorithms are designed to optimize resolution and power allocations in downlink wireless communication, catering to both non-VR and VR users within a chunk-based structure. By encapsulating diverse parameters like subjective perceptual video quality, chunk success rate, and cybersickness into our comprehensive QoE model, we present an approach to address challenges inherent to 360° video optimization. Our deep reinforcement learning algorithms, SIDO and MIDO, further refine the optimization process. Extensive experiments reveal the efficacy of our methodologies. This work, at its core, aims to bridge the gap between technical optimization and user experience, ensuring seamless integration of users.",15582248,,10.1109/TWC.2024.3409669,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10570236,Resource allocation;reinforcement learning;wireless networks;Quality of Experience;virtual reality,Videos;Quality of experience;Optimization;Resource management;Wireless communication;Cybersickness;Quality assessment,,1.0,,,IEEE,24 Jun 2024,,,IEEE,IEEE Early Access Articles
Enabling 6G Applications in the Sky: Aeronautical Federation Framework,A. Papa; J. von Mankowski; H. Vijayaraghavan; B. Mafakheri; L. Goratti; W. Kellerer,"Chair of Communication Networks, Technical University of Munich, Munich, Germany; Chair of Communication Networks, Technical University of Munich, Munich, Germany; Chair of Communication Networks, Technical University of Munich, Munich, Germany; Safran Passenger Innovations, Weßling, Germany; Safran Passenger Innovations, Weßling, Germany; Chair of Communication Networks, Technical University of Munich, Munich, Germany",IEEE Network,19 Apr 2024,2024,38,1.0,254,261,"While the current deployment of 5G is concentrated on high-quality service delivery on a two-dimensional terrestrial area covering our planet’s surface, ongoing 5G standardization already addresses parts of the third dimension with 5G Non Terrestrial Networks (5G-NTN). 6G is expected to further leverage aeronautical communication towards a full exploration and comprehensive unification of all three dimensions. In this way, future communication systems will not only encompass all kinds of aeronautical platforms such as satellites, High-Altitude Platforms (HAPs), civil aircrafts, (self-)flying taxis, and UAVs but shall also enable the unification of terrestrial and non-terrestrial networks on a service platform level. This is further challenging, due to the rather closed aeronautical systems so far. We believe that emerging technology concepts such as Mobile Edge Computing (MEC) and Software-Defined Networking (SDN) can provide a basis for the full integration of aeronautical systems into their terrestrial counterpart. However, these technologies render the management and orchestration of aeronautical systems complex. As a step towards the integration of aeronautical communication and services into 6G, we propose a framework for the collection, monitoring, and distribution of resources in the sky among heterogeneous flying objects. This enables high-performance services for a new era of 6G aeronautical applications. Based on our proposed Aeronautical Federation Framework, we introduce emerging application use cases including aeronautical edge computing, aeronautical sensor networks, and aircraft cabin networks. In turn, we derive research challenges for 6G aeronautical networks.",1558156X,,10.1109/MNET.132.2200526,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10061632,,6G mobile communication;Satellite broadcasting;Aircraft;5G mobile communication;Resource management;Wireless networks;Servers;Aerospace engineering,,5.0,,15.0,IEEE,7 Mar 2023,,,IEEE,IEEE Magazines
"Toward Efficient 6G IoT Networks: A Perspective on Resource Optimization Strategies, Challenges, and Future Directions",Z. Liwen; F. Qamar; M. Liaqat; M. Nour Hindia; K. Akram Zainol Ariffin,"Center of Cyber Security, Faculty of Information Science and Technology, Universiti Kebangsaan Malaysia (UKM), Bangi, Selangor, Malaysia; Center of Cyber Security, Faculty of Information Science and Technology, Universiti Kebangsaan Malaysia (UKM), Bangi, Selangor, Malaysia; Department of Electrical Engineering, College of Electrical and Mechanical Engineering, NUST, Rawalpindi, Pakistan; Department of Electrical Engineering, Faculty of Engineering, Centre of Advanced Communication, Research and Innovation (ACRI), University of Malaya, Kuala Lumpur, Malaysia; Center of Cyber Security, Faculty of Information Science and Technology, Universiti Kebangsaan Malaysia (UKM), Bangi, Selangor, Malaysia",IEEE Access,3 Jun 2024,2024,12,,76606,76633,"The next generation (6G) wireless communication technology has super advantages in high transmission rates scenarios. Internet of Things (IoT) has been applied in recent years due to its wide connection. However, effective resource optimization methods must be analyzed to meet the high requirements of key performance indicators in 6G wireless IoT networks. This paper discusses a general investigation of the resource optimization strategies in the 6G IoT system. The study aims to find the main solutions to optimize 6G IoT network performance. First, an overall summary of current research is preferred resource optimization in latency, reliability, Energy Efficiency (EE), Spectrum Efficiency (SE), bandwidth utilization efficiency, rate, and power efficiency. Second, we propose the multi-indicator tradeoff strategies associated with the latest resource optimization approaches and investigate optimal strategies. Furthermore, we show the limitations of the current resource optimization methods and discuss the future works of resource optimization for IoT devices in 6G communication. Our survey aims to help researchers optimize 6G IoT network performance using advanced techniques.",21693536,,10.1109/ACCESS.2024.3405487,"Universiti Kebangsaan Malaysia Fundamental Research Grant Scheme from the Ministry of Higher Education(grant numbers:FRGS/1/2023/ICT07/UKM/02/1,FRGS/1/2022/ICT11/UKM/02/1); ",https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10539120,6G;5G;IoT;resource optimization;optimization strategies,Optimization;Internet of Things;6G mobile communication;5G mobile communication;Surveys;Artificial intelligence;Wireless communication;Resource management;Optimization methods,,2.0,,151.0,CCBYNCND,27 May 2024,,,IEEE,IEEE Journals
Network Selection and Resource Allocation for Coexistence of eMBB and URLLC Services in a 6G Multi-Band HetNet,E. Ataeebojd; M. Rasti; M. Latva-aho,"Centre of Wireless Communications (CWC), University of Oulu, Oulu, Finland; Centre of Wireless Communications (CWC) and the Water, Energy, and Environmental Engineering research unit, University of Oulu, Oulu, Finland; Centre of Wireless Communications (CWC), University of Oulu, Oulu, Finland",IEEE Transactions on Green Communications and Networking,,2024,PP,99.0,1,1,"In this paper, we study the energy-efficient joint network selection, sub-carrier allocation, and power control (EEJNSAPC) problem for the coexistence of enhanced mobile broadband (eMBB) and ultra-reliable low latency (URLLC) services in a shared 6G multi-band HetNet. To support such heterogeneous services, mobile network operators (MNOs) utilize a network sharing configuration known as the multi-operator core network that allows MNOs to share their radio access networks and spectrum resources. The goal is to ensure the minimum data rate requirement for eMBB users and guarantee the delay and reliability requirements for URLLC users. Also, leveraging stochastic geometry, a statistical quality of service analysis is provided for eMBB and URLLC users. Since the EEJNSAPC problem is a mixed-integer non-convex programming problem, it is challenging to be solved directly. Therefore, we propose a hybrid deep reinforcement learning (HDRL-EEJNSAPC) algorithm composed of a double dueling deep Q-network and a soft actor-critic to solve the EEJNSAPC problem. The simulation results reveal the performance of the HDRL-EEJNSAPC algorithm in terms of energy efficiency. Also, the superiority of HDRL-EEJNSAPC over reinforcement learning approaches is demonstrated via simulation results. Besides, simulation results confirm that HDRL-EEJNSAPC obtains performance close to optimal.",24732400,,10.1109/TGCN.2024.3481281,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10716774,eMBB;URLLC;hybrid deep reinforcement learning;network selection;resource allocation;stochastic geometry,Ultra reliable low latency communication;Resource management;Millimeter wave communication;6G mobile communication;Interference;Terahertz communications;Reliability;Power control;Energy efficiency;Quality of service,,,,,CCBY,15 Oct 2024,,,IEEE,IEEE Early Access Articles
Sub-6G Aided Millimeter Wave Hybrid Beamforming: A Two-Stage Deep Learning Framework With Statistical Channel Information,S. Lv; X. Li; J. Liu; M. Shi,"School of Telecommunication Engineering, Xidian University, Xi’an, Shaanxi, China; School of Telecommunication Engineering, Xidian University, Xi’an, Shaanxi, China; School of Telecommunication Engineering, Xidian University, Xi’an, Shaanxi, China; School of Telecommunication Engineering, Xidian University, Xi’an, Shaanxi, China",IEEE Transactions on Green Communications and Networking,28 Aug 2024,2024,8,3.0,1245,1258,"This paper focuses on a deep learning (DL) framework for the Sub-6G aided millimeter-wave (mmWave) communication system, aiming to reduce the overhead of mmWave systems. The proposed framework consists of two-stage cascaded networks, named HestNet and HBFNet, for mmWave channel estimation and hybrid beamforming (HBF) design, respectively. The number of parameters for channel estimation is reduced by using channel covariance matrix (CCM) estimation instead. However, a new challenge of estimating high-dimensional data from low-dimensional data should be considered since the dimension of Sub-6G channel data is much smaller than that of mmWave. Subsequently, a data deformation approach is introduced into the framework to match the size of Sub-6G channel data with that of mmWave. The simulation results show that the application of statistical channel information based on Sub-6G channel information to aid mmWave communication is reasonable and effective, it achieves good estimation performance and spectral efficiency. Moreover, the two-stage cascaded network architecture proposed in this paper is also more robust to channel estimation errors.",24732400,,10.1109/TGCN.2024.3359208,National Key Research and Development Program of China(grant numbers:2018YFB1802004); Higher Education Discipline Innovation Project(grant numbers:B08038); ,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10415870,Millimeter-wave communication;hybrid beamforming;channel covariance estimation;Sub-6G aided;deep learning,Millimeter wave communication;Radio frequency;Channel estimation;Estimation;Array signal processing;Transmitters;6G mobile communication;Array signal processing;Deep learning,,2.0,,51.0,IEEE,29 Jan 2024,,,IEEE,IEEE Journals
DRL-Based Resource Allocation and Trajectory Planning for NOMA-Enabled Multi-UAV Collaborative Caching 6G Network,P. Qin; Y. Fu; J. Zhang; S. Geng; J. Liu; X. Zhao,"North China Electric Power University, Beijing, China; North China Electric Power University, Beijing, China; China Academic of Electronics and Information Technology, Beijing, China; North China Electric Power University, Beijing, China; North China Electric Power University, Beijing, China; North China Electric Power University, Beijing, China",IEEE Transactions on Vehicular Technology,19 Jun 2024,2024,73,6.0,8750,8764,"Aerialplatform-based network has been invoked as an appealing assistance for terrestrial cellular networks. Caching at edge UAVs is an effective emerging solution for relieving the wireless backhaul congestion and reducing content fetching latency for hotspot areas. This article investigates a non-orthogonal multiple access (NOMA)-enabled multi-UAV collaborative caching network, where the multimedia contents are delivered from UAVs to ground users. UAVs cache popular contents and collaboratively share with each other. The optimization problem of joint caching decision, 3D trajectory planning and spectrum resource allocation is formulated for minimizing the system content retrieving delay. It is an NP-hard mixed integer nonconvex optimization issue with extra difficulty that the content popularity is highly dynamic. To tackle this challenging problem, we decouple the original issue into two subproblems: (1) UAV collaborative caching decision making and (2) joint optimization of UAV trajectory planning, power allocation, and channel reusing. We develop a multi-agent proximal policy optimization (MAPPO)-based algorithm for the former to achieve the maximum weighted content hit ratio and propose a matching-DRL solution for the latter. Numerical evaluations confirm that the proposed approach is capable of rapid convergence and achieves superior performance in terms of content hit ratio, content retrieving delay, and system throughput compared to other benchmark algorithms.",19399359,,10.1109/TVT.2024.3357086,National Natural Science Foundation of China(grant numbers:62201212); Natural Science Foundation of Hebei Province(grant numbers:F2022502017); Fundamental Research Funds for the Central Universities(grant numbers:2023JC003); Baoding Fundamental Research Project(grant numbers:2272P003); National Key Research and Development Program of China(grant numbers:2021YFB2900500); ,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10412167,Multi-UAV collaborative caching 6G network;resource allocation;UAV trajectory planning;NOMA;deep reinforcement learning (DRL),Autonomous aerial vehicles;Resource management;NOMA;Optimization;Collaboration;Trajectory;Delays,,7.0,,44.0,IEEE,23 Jan 2024,,,IEEE,IEEE Journals
FAQ: A Fuzzy-Logic-Assisted Q-Learning Model for Resource Allocation in 6G V2X,M. Zhang; Y. Dou; V. Marojevic; P. H. J. Chong; H. C. B. Chan,"Department of Electrical and Computer Engineering, Mississippi State University, Starkville, MS, USA; School of Computer Science, Nanjing University of Posts and Telecommunications, Nanjing, China; Department of Electrical and Computer Engineering, Mississippi State University, Starkville, MS, USA; Department of Electrical and Electronic Engineering, Auckland University of Technology, Auckland, New Zealand; Department of Computing, The Hong Kong Polytechnic University, Hong Kong, China",IEEE Internet of Things Journal,8 Jan 2024,2024,11,2.0,2472,2489,"This research proposes a dynamic resource allocation method for vehicle-to-everything (V2X) communications in the sixth generation (6G) cellular networks. Cellular V2X (C-V2X) communications empower advanced applications but at the same time bring unprecedented challenges in how to fully utilize the limited physical-layer resources, given the fact that most of the applications require both ultra low latency, high-data rate and high reliability. Resource allocation plays a pivotal role to satisfy such requirements as well as guarantee Quality of Service (QoS). Based on this observation, a novel fuzzy-logic-assisted  $Q$  learning (FAQ) model is proposed to intelligently and dynamically allocate resources by taking advantage of the centralized allocation mode. The proposed FAQ model reuses the resources to maximize the network throughput while minimizing the interference caused by concurrent transmissions. The fuzzy-logic module expedites the learning and improves the performance of the  $Q$ -learning. A mathematical model is developed to analyze the network throughput considering the interference. To evaluate the performance, a system model for V2X communications is built for urban areas, where various V2X services are deployed in the network. Simulation results show that the proposed FAQ algorithm can significantly outperform deep reinforcement learning,  $Q$  -learning and other advanced allocation strategies regarding the convergence speed and the network throughput.",23274662,,10.1109/JIOT.2023.3294279,National Science Foundation of U.S.(grant numbers:2120442); Natural Science Research Start-Up Foundation of Recruiting Talents of Nanjing University of Posts and Telecommunications(grant numbers:NY222102); National Natural Science Foundation of China(grant numbers:62272244); ,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10184194,Fuzzy logic;reinforcement learning (RL);resource allocation;six generation (6G) vehicle-to-everything (V2X);vehicular networks,Resource management;Vehicle-to-everything;6G mobile communication;5G mobile communication;Throughput;Q-learning;Internet of Things,,3.0,,53.0,IEEE,14 Jul 2023,,,IEEE,IEEE Journals
